每股指标,摊薄每股收益_最新股数,0.175893,0.680222,0.369213,0.225542,0.090176,0.510102,0.314148,0.188502,0.075636,0.403738,0.256951,0.150916,0.057281,0.327007,0.209439,0.12445,0.045345,0.259396,0.164095,0.098493,0.036431,0.207456,0.141384,0.084856,0.029713,0.184292,0.1327,0.07516,0.02913,0.127618,0.067823,0.03395,0.005672,0.047375,0.026014,0.019538,0.006232,0.044547,0.021827,0.016886,0.004278,0.037449,0.018795,0.014683,0.004055,0.032941,0.015504,0.011354,0.003252,0.027212,0.014157,0.009166,0.00304,0.01831,0.009865,0.006307,0.002202,0.016227,0.009754,0.005291,0.001754,0.015001,0.012114,0.007881,0.002538,0.016001,0.012013,0.007812,0.00215,0.012672,0.012617,0.007404,0.001766,0.013511,0.011261,0.006543,0.001466,0.000831,0.008311,0.005342,0.0016,0.010999,0.006868,0.004409,0.001266,0.008504,0.005698,0.003665,0.002289,0.007571,0.005234,0.003252,0.001828,-0.211959,-0.066222,-0.04678,-0.022191,0.046764,0.185591,0.352768,0.162194,0.226455,0.106718,0.102953,0.051249,0.052669,0.026317,0.026196,0.005367,0.017049,0.015299,
每股指标,摊薄每股净资产_期末股数,4.588538,4.410641,4.103228,3.995044,3.904297,3.814516,3.653638,3.527329,3.494692,3.41908,3.273458,3.169916,3.151974,3.094573,2.989553,2.90496,2.886059,2.840431,2.756672,2.691093,2.628741,2.592404,2.535235,2.478625,2.461465,2.43153,2.385963,2.329292,2.283781,2.254339,2.198543,2.164487,1.790247,1.781572,1.752296,1.743087,1.74853,1.605903,1.574769,1.568034,1.552334,1.546462,1.521174,1.515544,1.500996,1.495412,1.471487,1.460182,1.469076,1.464628,1.446719,1.439967,1.431759,1.42759,1.416795,1.411917,1.405805,1.402786,1.393948,1.387831,1.382982,1.380578,1.380727,1.374924,1.3676,1.364121,1.358605,1.353589,1.345829,1.342881,1.340626,1.33348,1.326264,1.325376,1.32682,1.323367,1.32337,1.295279,1.309932,1.390909,1.385461,1.386327,1.355482,1.352809,1.348764,1.346916,1.342687,1.339807,1.338226,1.334899,0.239136,0.236719,0.232381,0.229719,0.498667,0.52668,0.562595,0.595006,1.765529,1.519932,1.442059,1.930462,3.319907,1.653189,2.46826,1.96525,1.708195,2.91304,1.179179,,,
每股指标,调整每股净资产_期末股数,4.30944,4.133649,3.920287,3.807566,3.720193,3.627504,3.489048,3.356989,3.321805,3.243432,3.11743,3.009038,2.989846,2.932488,2.835477,2.746948,2.724202,2.681001,2.607625,2.541621,2.478033,2.437452,2.389768,2.331814,2.331126,2.29682,2.253823,2.197031,2.155888,2.125514,2.072824,2.039935,1.621526,1.613579,1.579197,1.572869,1.580311,1.442052,1.413083,1.406388,1.390142,1.380995,1.360035,1.350994,1.345402,1.338429,1.347091,1.341614,1.350011,1.343716,1.334226,1.32844,1.324761,1.32,1.318202,1.32385,1.320238,1.318205,1.313646,1.308801,1.303649,1.301124,1.302461,1.297924,1.290434,1.288847,1.285446,1.281633,1.276186,1.274161,1.266314,1.260961,1.254248,1.253631,1.253132,1.25066,1.245492,1.266003,1.280573,1.359602,1.353734,1.354063,1.321918,1.318573,1.313942,1.312263,1.307215,1.33147,1.329572,1.325928,0.229656,0.226558,0.223744,0.221381,0.484381,0.512401,0.549128,0.581539,1.747397,1.503228,1.425362,1.903747,3.265772,1.631277,2.427295,1.92474,1.708195,2.834583,1.179179,,,
每股指标,每股净资产_最新股数,4.588538,4.410641,4.103228,3.995044,3.904297,3.814516,3.653638,3.527329,3.494692,3.41908,3.273458,3.169916,3.151974,3.094573,2.989553,2.90496,2.886059,2.840431,2.756672,2.691093,2.628741,2.592404,2.535235,2.478625,2.461465,2.43153,2.385963,2.329292,2.283781,2.254339,2.198543,2.164487,1.306122,1.299793,1.278434,1.271715,1.275687,1.171629,1.148915,1.144001,1.132547,1.128262,1.109813,1.105705,1.095091,1.091018,1.073563,1.065314,1.071803,1.068558,1.055492,1.050567,1.044578,1.041536,1.03366,1.030102,1.025642,1.02344,1.016992,1.012529,1.008991,1.007237,1.007346,1.003112,0.997769,0.995231,0.991207,0.987547,0.981885,0.979735,0.978089,0.972876,0.967611,0.966963,0.968016,0.965498,0.965499,0.945005,0.955696,0.95231,0.94858,0.949173,0.928054,0.926224,0.923455,0.922189,0.919294,0.917322,0.91624,0.913962,0.163728,0.162074,0.159103,0.157281,0.341421,0.360601,0.38519,0.407381,1.2088,1.040648,0.98733,0.826077,0.710322,0.303183,0.251478,0.200229,0.174039,0.148397,0.070013,0.064649,0.060996,0.058675
每股指标,每股经营现金流,-0.282924,0.602842,-0.264606,-0.411,-0.237856,0.77576,0.085922,-0.132673,-0.102142,0.93902,0.154272,-0.042969,-0.095078,0.307708,-0.214398,-0.319621,-0.250613,0.150719,-0.310388,-0.299119,-0.064761,0.238729,-0.187971,-0.105929,-0.035446,0.37916,-0.202579,-0.091687,-0.031823,0.198374,-0.150195,-0.08514,-0.04557,0.196251,-0.138917,-0.087519,-0.067487,-0.061521,-0.1718,-0.147075,-0.110212,0.170003,-0.181876,-0.176957,-0.055639,0.119855,-0.13116,-0.066119,-0.024655,0.121992,-0.059331,-0.019523,-0.048932,-0.010743,-0.169899,-0.116205,-0.116246,-0.114297,-0.243319,-0.17881,-0.1413,0.091401,-0.128561,-0.088898,-0.068428,0.023738,-0.087534,-0.078433,-0.046086,0.022926,-0.086021,-0.092025,-0.083872,0.118956,-0.004843,-0.017867,-0.021734,0.016749,-0.046507,-0.054166,-0.035694,0.038184,-0.085815,-0.071049,-0.060554,0.062458,-0.024087,-0.029481,-0.062367,0.02328,-0.031337,-0.009159,-0.036862,-0.091519,,-0.135922,,0.043795,-0.050064,0.414738,0.127861,0.546895,0.60161,0.316233,0.062927,,,,,,,
每股指标,每股现金流量净额,-0.382934,0.251854,-0.382426,-0.507607,-0.420657,0.543718,-0.010948,-0.187804,-0.19522,0.700755,-0.006469,-0.140362,-0.135688,0.155107,-0.399448,-0.467014,-0.380418,0.034166,-0.432736,-0.400504,-0.185948,0.036771,-0.373301,-0.231323,-0.11913,0.300404,-0.134419,-0.081635,-0.0049,0.072446,-0.448486,-0.195545,-0.014145,1.063656,0.78129,0.81075,0.891429,-0.090479,-0.20299,-0.106573,-0.147809,0.104058,-0.132203,-0.088313,-0.052223,-0.035357,-0.11885,-0.103519,-0.052157,0.076905,-0.100623,-0.031803,-0.00076,-0.003352,-0.162674,-0.126353,-0.119593,-0.232403,-0.320097,-0.274192,-0.197412,0.1543,-0.062729,-0.090795,-0.071784,0.004298,-0.119395,-0.102524,-0.049465,-0.049937,-0.141527,-0.146626,-0.086657,0.10391,-0.018023,-0.025942,-0.027865,0.011753,-0.041869,-0.045952,-0.029138,0.015458,-0.113098,-0.08105,-0.071891,-0.011962,-0.104859,-0.101978,-0.094246,-0.020641,-0.084585,-0.052551,-0.061081,-0.175441,,-0.186161,,-0.426531,-0.373387,0.219881,0.050352,1.052711,1.686715,0.175288,-0.027716,,,,,,,
每股指标,每股企业自由现金流量,,0.344788,,0.064097,,0.131736,,0.072976,,0.166933,,0.120192,,0.180496,,0.1225,,0.206326,,0.095157,,0.105801,,0.058513,,0.024188,,0.031435,,0.063197,,0.059077,,-0.929166,,-0.908859,,-0.042852,,-0.056359,,-0.023801,,-0.035677,,0.040278,,0.036942,,0.033881,,0.011359,,-0.046389,,0.010694,,0.068061,,0.083521,,-0.062672,,0.000513,,0.006742,,0.006349,,0.093282,,0.057503,,0.011502,0.00397,0.004801,-0.001337,-0.000382,-0.009495,-0.011214,-0.015117,0.009203,0.00784,-0.00134,5.6e-05,0.052833,0.044997,-0.007545,-0.004259,-1.115902,-0.023541,-0.016801,0.005433,0.05081,,-0.010613,,0.950346,0.006385,0.209677,-0.010852,-0.617917,-1.345274,0.001009,,,,,,,,
每股指标,每股股东自由现金流量,,0.315242,,0.001239,,0.109966,,0.05154,,0.14055,,0.072158,,0.307421,,0.209728,,0.234282,,0.062251,,0.096976,,0.064479,,0.013373,,0.004957,,0.103911,,0.089744,,-0.881235,,-0.865018,,-0.111244,,-0.077842,,-0.100569,,-0.042933,,0.072385,,0.04361,,0.062043,,0.032256,,0.056785,,0.013761,,0.052726,,0.085565,,-0.062672,,0.001331,,0.002653,,-0.001829,,0.090419,,0.055663,,0.010991,0.003459,0.004289,-0.001337,0.001048,-0.006837,-0.008381,-0.015117,0.00648,0.007296,-0.001884,5.6e-05,0.053923,0.044997,-0.007545,-0.004259,-1.115902,-0.023541,-0.016801,0.005433,0.047542,,-0.013881,,0.9326,-0.005042,0.211104,-0.009425,-0.688509,-1.465542,0.072751,,,,,,,,
每股指标,每股未分配利润,2.592305,2.416411,2.147208,2.040536,1.95017,1.859994,1.722553,1.596906,1.56404,1.488404,1.360006,1.253972,1.235337,1.178055,1.075244,0.990255,0.97115,0.925805,0.835276,0.769674,0.707612,0.67118,0.622623,0.566095,0.548953,0.519239,0.472792,0.415252,0.369222,0.340092,0.286598,0.252724,0.307639,0.299864,0.273639,0.264762,0.246524,0.237982,0.209522,0.202749,0.185468,0.179604,0.156656,0.15102,0.136452,0.130894,0.1093,0.103613,0.112507,0.108049,0.09144,0.084598,0.076201,0.072034,0.061509,0.056631,0.051005,0.047986,0.040559,0.034442,0.029593,0.027189,0.029105,0.023302,0.015979,0.012499,0.008698,0.002941,-0.004818,-0.007766,-0.009781,-0.016926,-0.024653,-0.027075,-0.029982,-0.036449,-0.037076,-0.061832,-0.051267,-0.058966,-0.064431,-0.066769,-0.845585,-0.849176,-0.853767,-0.855616,-0.859026,-0.861996,-0.864005,-0.867349,-0.870795,-0.873309,-0.87539,-0.87806,-0.608116,0.579719,,-0.511394,0.493441,0.246954,0.246142,0.264795,0.751966,0.295385,0.976532,0.473522,0.281571,0.446522,,,,
每股指标,每股资本公积金,0.859463,0.859463,0.859463,0.859463,0.85946,0.85946,0.85946,0.85946,0.859519,0.859519,0.859524,0.862858,0.862858,0.862858,0.877174,0.87714,0.87714,0.87714,0.894355,0.894355,0.894355,0.894355,0.894209,0.894196,0.894195,0.894195,0.894193,0.894527,0.894527,0.894527,0.898124,0.898124,0.4639,0.4639,0.4639,0.4639,0.487497,0.353134,0.35311,0.35311,0.354681,0.35468,0.354973,0.354973,0.354973,0.354973,0.354973,0.349364,0.349364,0.349364,0.349364,0.349364,0.349364,0.349364,0.350212,0.350212,0.349364,0.349364,0.349364,0.349364,0.349364,0.349364,0.349597,0.349597,0.349597,0.349597,0.349548,0.350289,0.350289,0.350289,0.350048,0.350048,0.350559,0.352093,0.352808,0.355823,0.356452,0.356555,0.361454,0.450756,0.450197,0.452603,1.20089,1.20089,1.200758,1.200674,1.200476,1.200476,1.200387,1.200281,0.107951,0.107939,0.105563,0.105571,0.104496,0.104496,,0.104496,0.104496,0.104496,0.104496,0.517194,1.424628,0.189316,0.340768,0.340768,0.340845,1.281537,,,,
每股指标,每股盈余公积金,0.139324,0.139324,0.097519,0.097519,0.097519,0.097519,0.076006,0.076006,0.076006,0.076006,0.057616,0.057616,0.057616,0.057616,0.042859,0.042859,0.042859,0.042859,0.032094,0.032094,0.032094,0.032094,0.023828,0.023828,0.023828,0.023828,0.019772,0.019772,0.019772,0.019772,0.013472,0.013472,0.018465,0.018465,0.015412,0.015412,0.015412,0.015412,0.012731,0.012731,0.012731,0.012731,0.01011,0.01011,0.01011,0.01011,0.007804,0.007804,0.007804,0.007804,0.006519,0.006519,0.006519,0.006519,0.005469,0.005469,0.005469,0.005469,0.004024,0.004024,0.004024,0.004024,0.002024,0.002024,0.002024,0.002024,0.000358,0.000358,0.000358,0.000358,0.000358,0.000358,0.000358,0.000358,0.003994,0.003994,0.003994,0.003994,0.003681,0.003923,0.003923,0.003923,0.003244,0.003244,0.003244,0.003244,0.002555,0.002555,0.002555,0.002555,0.002207,0.002207,0.002207,0.002207,0.002286,0.001903,,0.001903,0.167591,0.168481,0.091419,0.148471,0.143312,0.168487,0.150959,0.150959,0.085778,0.18498,,,,
每股指标,每股留存收益,2.73163,2.555736,2.244728,2.138056,2.04769,1.957514,1.798559,1.672913,1.640047,1.564411,1.417623,1.311589,1.292953,1.235672,1.118104,1.033115,1.01401,0.968665,0.86737,0.801768,0.739706,0.703275,0.646452,0.589924,0.572781,0.543067,0.492564,0.435025,0.388995,0.359864,0.30007,0.266196,0.326105,0.31833,0.289051,0.280174,0.261936,0.253394,0.222253,0.215481,0.198199,0.192335,0.166767,0.161131,0.146563,0.141005,0.117104,0.111417,0.120312,0.115853,0.09796,0.091117,0.082721,0.078554,0.066979,0.062101,0.056475,0.053456,0.044584,0.038467,0.033618,0.031213,0.031129,0.025326,0.018003,0.014523,0.009057,0.0033,-0.004459,-0.007408,-0.009422,-0.016567,-0.024295,-0.026716,-0.025988,-0.032455,-0.033082,-0.057838,-0.047585,-0.055043,-0.060508,-0.062846,-0.842341,-0.845931,-0.850522,-0.852372,-0.856471,-0.85944,-0.86145,-0.864793,-0.868587,-0.871101,-0.873182,-0.875852,-0.605829,0.581623,,-0.50949,0.661033,0.415436,0.337562,0.413267,0.895278,0.463873,1.127491,0.624481,0.367349,0.631502,,,,
每股指标,每股营业收入,1.132918,6.248462,3.852122,2.35852,1.048502,5.627398,3.453944,2.102384,0.952846,4.83176,3.057748,1.877915,0.857923,4.072605,2.612099,1.631542,0.704335,3.345617,2.14363,1.310612,0.558426,2.773602,1.851722,1.159321,0.455538,2.549822,1.605916,1.039819,0.441694,2.269182,1.374187,0.905153,0.475522,2.768926,1.744709,1.047608,0.432839,2.424694,1.578754,1.016016,0.437731,2.129764,1.404889,0.899817,0.387911,1.881685,1.260159,0.768828,0.365092,1.70247,1.164509,0.717695,0.349532,1.469822,0.902796,0.556024,0.251561,1.208956,0.806343,0.504721,0.245347,1.05011,0.708272,0.439477,0.205431,0.965985,0.635159,0.405761,0.170483,0.880646,0.586052,0.384012,0.172219,0.781226,0.556613,0.346343,0.155619,0.753508,0.538061,0.344638,0.163337,0.72175,0.45589,0.273385,0.113922,0.558131,0.377975,0.219126,0.099234,0.383913,0.266431,0.170603,0.082619,0.412519,0.314635,0.203163,0.086138,0.791474,0.765749,1.497919,0.665275,1.491605,1.377027,1.832023,1.314877,1.732613,0.6184,2.010601,0.532506,,,
每股指标,每股营业总收入,1.132918,6.248462,3.852122,2.35852,1.048502,5.627398,3.453944,2.102384,0.952846,4.83176,3.057748,1.877915,0.857923,4.072605,2.612099,1.631542,0.704335,3.345617,2.14363,1.310612,0.558426,2.773602,1.851722,1.159321,0.455538,2.549822,1.605916,1.039819,0.441694,2.269182,1.374187,0.905153,0.475522,2.768926,1.744709,1.047608,0.432839,2.424694,1.578754,1.016016,0.437731,2.129764,1.404889,0.899817,0.387911,1.881685,1.260159,0.768828,0.365092,1.70247,1.164509,0.717695,0.349532,1.469822,0.902796,0.556024,0.251561,1.208956,0.806343,0.504721,0.245347,1.05011,0.708272,0.439477,0.205431,0.965985,0.635159,0.405761,0.170483,0.880646,0.586052,0.384012,0.172219,0.781226,0.556613,0.346343,0.155619,0.756493,0.539869,0.345654,0.164075,0.724995,0.457236,0.274247,0.11438,0.559964,0.379316,0.224559,0.102739,0.38539,0.266913,0.171314,0.082757,0.413465,0.314091,0.202378,0.08621,0.79164,0.767819,1.498239,0.665481,1.492288,1.37756,1.832282,1.314966,1.733155,0.618661,2.017513,0.532506,,,
每股指标,每股息税前利润,0.193424,0.769046,0.385525,0.23401,0.087747,0.607915,0.329153,0.202129,0.074475,0.501198,0.281885,0.174249,0.065513,0.411694,0.25702,0.151855,0.054243,0.345364,0.207902,0.12087,0.040075,0.259688,0.170394,0.099544,0.033723,0.238233,0.161855,0.09431,0.034378,0.194217,0.112716,0.067477,0.03876,0.22473,0.129648,0.077068,0.023723,0.176575,0.089272,0.069063,0.026124,0.142043,0.083189,0.059349,0.025893,0.139376,0.084878,0.055519,0.021349,0.113776,0.065194,0.045602,0.020714,0.073328,0.039036,0.024556,0.009363,0.052032,0.02819,0.019704,0.007143,0.042473,0.027918,0.021504,0.004555,0.042125,0.021458,0.019047,0.003498,0.041986,0.018913,0.013897,0.000668,0.027451,0.017026,0.012112,0.001193,0.010501,0.010805,0.008325,0.000206,0.023202,0.009154,0.007193,-0.001259,0.021236,0.00674,0.005688,0.000627,0.012743,0.002365,0.003889,-0.002123,-0.314882,-0.102713,-0.068547,-0.035961,0.008941,0.312854,0.595544,0.323129,0.627705,0.59259,0.684668,0.606805,0.634407,,0.618935,,,,
盈利能力,净资产收益率(ROE),3.91,16.5,9.26,5.74,2.34,14.05,8.85,5.37,2.19,12.41,8.03,4.76,1.83,11.01,7.11,4.29,1.58,9.48,6.18,3.79,1.4,8.36,5.67,3.43,1.21,7.88,5.72,3.28,1.28,6.43,4.66,2.33,0.44,3.77,2.1,1.65,0.53,3.88,1.92,1.49,0.38,3.37,1.71,1.34,0.37,3.05,1.44,1.06,0.3,2.58,1.35,0.88,0.29,1.77,0.96,0.61,0.21,1.6,0.96,0.52,0.17,1.5,1.21,0.79,0.22,1.48,,0.79,,1.3,,0.76,,1.4,,0.68,,0.17,,0.56,,1.19,,0.48,,0.93,,0.4002,,4.7,,,,-80.82,,,,11.48,16.62,35.19,,,,40.9,,,,,,,,
盈利能力,摊薄净资产收益率,3.83333,15.4223,8.998132,5.64555,2.309671,13.372675,8.598237,5.34405,2.164322,11.808407,7.84953,4.760911,1.817322,10.567115,7.0057,4.284052,1.571183,9.132305,5.952661,3.659992,1.385879,8.002489,5.576776,3.42353,1.207155,7.579262,5.561704,3.226764,1.27555,5.660997,3.08494,1.568524,0.434298,3.64485,2.034853,1.536367,0.48853,3.802169,1.899822,1.476081,0.377738,3.319222,1.693574,1.327989,0.37029,3.019312,1.444186,1.065864,0.303467,2.54668,1.34136,0.872482,0.291057,1.75806,0.954459,0.61,0.214724,1.585601,0.959186,0.522643,0.17385,1.489371,1.202664,0.785712,0.254409,1.61,1.21,0.79,0.22,1.44,1.29,0.76,0.18,1.4,1.16,0.68,0.15,0.09,0.87,0.56,0.17,1.16,0.74,0.48,0.14,0.92,0.62,0.3995,0.25,0.83,3.1971,2.01,1.15,-134.76,-19.4,-12.84,-5.76106,11.48,15.353,33.9,16.43,27.41,15.02,33.96,20.38,26.31,15.12,17.65,7.66619,26.37,25.08,12.5
盈利能力,净资产收益率_平均,3.909108,16.540043,9.32624,5.776054,2.336535,14.103713,8.883387,5.427328,2.187992,12.396695,8.070031,4.81817,1.834022,11.01961,7.184895,4.332168,1.583702,9.525359,6.119892,3.718775,1.391895,8.258739,5.693217,3.456366,1.21454,7.865864,5.719465,3.27953,1.283826,7.18139,3.877485,1.960032,0.435353,3.833866,2.123558,1.599301,0.509302,3.873862,1.917052,1.486305,0.378454,3.374927,1.708037,1.336868,0.37098,3.050712,1.44756,1.064244,0.303927,2.579293,1.350287,0.876248,0.291482,1.773466,0.959201,0.61429,0.214955,1.598253,0.963809,0.524013,0.174002,1.500418,1.211649,0.789927,0.255094,1.620384,1.219012,0.794227,0.219292,1.301974,1.297392,0.763414,0.182646,1.404776,1.17019,0.680831,0.152633,0.087806,0.872642,0.56195,0.168687,1.175545,0.742392,0.477142,0.137249,0.926321,0.621649,0.40028,0.250179,1.413588,3.261333,2.037001,1.155639,-75.07465,-17.687514,-12.182655,-5.599757,6.458984,16.501098,37.795379,17.888363,40.10683,21.059179,40.902341,22.691285,30.215432,16.324399,24.592166,7.971566,27.138404,25.56849,
盈利能力,净资产收益率_平均_扣除非经常损益,2.078764,13.241214,8.917245,5.641351,2.210058,13.360762,8.180731,5.078621,2.075357,10.775789,7.61968,4.500502,1.789835,8.381389,6.029566,3.787246,1.427211,7.250765,5.094039,3.136,1.204497,6.841332,4.546515,2.663174,1.061231,7.214634,5.286756,3.028167,1.171824,5.851685,3.13678,1.542148,0.031637,3.236217,1.773017,1.340594,0.402365,2.892356,1.149291,0.835117,0.241319,2.424589,1.018617,0.762828,0.270806,2.115017,0.988357,0.640866,0.260371,1.438032,0.890962,0.382214,-0.107509,1.08263,0.529799,0.224451,0.210892,1.324551,0.732214,0.382927,0.178917,1.078775,0.867544,0.706564,0.26255,1.051911,1.197851,0.779127,0.215266,0.96876,1.311427,0.770595,0.181915,1.167353,1.012164,0.573422,0.14816,0.028616,0.871061,0.56193,0.169833,0.529818,0.730948,0.460137,0.141758,0.836748,0.521936,0.31102,0.224255,1.475535,3.285564,1.957226,1.142823,-72.809811,-17.700699,-12.220459,,6.486687,16.513409,37.852053,17.896572,40.10683,,,,,,,,,,
盈利能力,摊薄净资产收益率_扣除非经常损益,2.038467,12.346399,8.603525,5.51389,2.184647,12.668233,7.918136,5.000693,2.052905,10.264421,7.411484,4.447018,1.773537,8.037227,5.879186,3.745182,1.415929,6.951569,4.954841,3.086429,1.19929,6.62906,4.453527,2.637874,1.054778,6.95176,5.140931,2.979446,1.16427,4.612808,2.495633,1.234111,0.03156,3.076666,1.698955,1.28784,0.385955,2.838828,1.138961,0.829372,0.240862,2.38457,1.009992,0.757762,0.270302,2.093247,0.986053,0.641842,0.259977,1.41985,0.885072,0.380571,-0.107353,1.073225,0.52718,0.22,0.210665,1.314066,0.728703,0.381926,0.178762,1.070832,0.861111,0.702793,0.261845,1.043721,1.19,0.78,0.22,1.11,1.3,0.77,0.18,1.16,1.01,0.57,0.147,0.03,0.868088,0.56,0.169886,0.52,0.728638,0.46,0.141661,0.83,0.52,0.31,0.223977,0.86,3.220874,1.928287,1.136277,-130.7,,-13.013132,,11.53,15.36,33.95,,,,,,,,,,,,
盈利能力,息税前利润率,17.073148,12.307776,10.008125,9.921938,8.368886,10.802783,9.529776,9.61429,7.816142,10.373008,9.218727,9.278871,7.63633,10.108862,9.839633,9.307489,7.701297,10.322878,9.698601,9.222463,7.176466,9.362874,9.201943,8.586475,7.402907,9.343148,10.078695,9.069873,7.783313,8.558911,8.202426,7.454867,8.151118,8.116153,7.430927,7.356646,5.480921,7.282392,5.654626,6.797492,5.968181,6.669446,5.92144,6.59577,6.675093,7.40701,6.735507,7.221265,5.84761,6.683019,5.598489,6.35408,5.926411,4.988909,4.32394,4.416369,3.722003,4.30389,3.496057,3.904056,2.911668,4.044686,3.941801,4.893303,2.217696,4.360858,3.378402,4.694178,2.052321,4.767645,3.227336,3.619069,0.388456,3.513834,3.058943,3.497122,0.767238,1.388202,2.001585,2.40869,0.126056,3.200363,2.002095,2.623146,-1.101078,3.792487,1.776977,2.533032,0.610391,3.306634,0.886152,2.270124,-2.565872,-76.156945,-32.701649,-33.871062,-41.71311,1.129499,40.745784,39.749617,48.555652,42.06326,43.017393,37.366952,46.146056,36.60421,,30.678111,,,,
盈利能力,总资产报酬率,1.847501,7.739178,3.992107,2.481417,0.943127,6.857177,3.792816,2.40771,0.897787,6.490574,3.818817,2.410655,0.912789,6.265112,4.060991,2.451118,0.893471,6.173346,3.974742,2.353556,0.781813,5.291532,3.665134,2.148042,0.726561,5.595888,4.062961,2.428727,0.898768,5.236393,3.139591,1.884075,0.792906,5.363021,3.165581,1.908857,0.599891,5.17491,2.622883,2.057712,0.779806,4.35939,2.609305,1.89051,0.820043,4.713562,2.99728,2.003936,0.779868,4.382044,2.573855,1.843456,0.837999,3.299127,1.874426,1.221787,0.470391,2.669532,1.469472,1.045588,0.379212,2.31135,1.562145,1.221691,0.258453,2.381696,1.228481,1.092682,0.200473,2.447157,1.152516,0.842614,0.040619,1.690559,1.064539,0.761445,0.074899,0.665431,0.680976,0.49457,0.012292,1.388826,0.563931,0.438565,-0.077447,1.323508,0.424878,0.363721,0.040282,0.790223,0.142456,0.234449,-0.127504,-17.284678,-5.408508,-3.584082,-1.855925,0.447668,15.610534,34.826836,20.942275,38.957891,21.144082,37.165131,20.540143,26.534439,,17.922932,,,,
盈利能力,总资本回报率,4.166847,17.865247,9.225757,5.737668,2.178716,15.871374,8.715866,5.484744,2.04199,14.362228,8.233433,5.196132,1.9573,13.090227,8.345212,5.015002,1.814912,12.282177,7.577387,4.467015,1.496609,10.004472,6.628845,3.909967,1.333185,9.778882,6.67353,3.967193,1.455852,10.469495,6.258689,3.738766,2.072319,12.853684,7.466957,4.463684,1.378467,10.761075,5.472011,4.197833,1.595996,8.56389,4.974716,3.535831,1.567231,8.508288,5.21291,3.458336,1.330664,7.239691,4.205679,2.932323,1.3369,4.969794,2.697548,1.731636,0.662888,3.69402,1.995314,1.397724,0.507972,3.040597,1.997947,1.542164,0.327568,3.052373,1.56552,1.387498,0.255502,3.077741,1.387086,1.021891,0.049288,2.04542,1.267991,0.903164,0.089014,0.789944,0.808006,0.585245,0.014581,1.656662,0.660378,0.519457,-0.091055,1.563173,0.495998,0.425329,0.046919,1.628954,1.008949,1.66755,-0.919042,-76.059169,-18.727163,-12.186765,-6.195573,0.835965,18.868999,43.045076,24.031622,45.289289,23.591048,43.502594,23.382194,30.931049,,25.022806,,,,
盈利能力,投入资本回报率,3.804221,15.875973,8.882213,5.560802,2.253286,13.416269,8.406717,5.169199,2.094108,11.791588,7.588743,4.555461,1.732491,10.76983,6.992563,4.188709,1.587133,9.426063,6.056563,3.696859,1.409875,8.116699,5.598961,3.40209,1.205236,7.712352,5.616976,3.243715,1.274691,7.193513,3.955425,1.975533,0.7399,3.885811,2.196579,1.623711,0.256607,3.920388,1.661706,1.531819,0.430666,3.587864,1.879029,1.50136,0.430028,3.328382,1.516101,1.242731,0.368798,2.74121,1.451172,0.927106,0.378772,1.823487,0.921461,0.687653,0.200006,1.723308,0.84281,0.589542,0.133247,1.566175,1.036212,0.828757,0.193566,1.706182,0.799889,0.863523,0.12801,1.469878,1.036945,0.85274,0.131459,1.637881,0.958247,0.772539,0.087441,0.25201,0.696899,0.667441,0.011226,1.332262,0.62551,0.59204,-0.002317,1.045637,0.417709,0.40028,0.049558,1.413588,1.34281,2.037001,-0.351585,-74.747985,-18.671879,-12.13158,-6.175134,6.467181,16.390713,36.745427,17.17798,38.448887,20.206848,36.904713,19.913441,26.347913,14.564408,21.341685,7.971566,27.138404,25.56849,
盈利能力,息前税后总资产报酬率_平均,1.592656,6.993179,3.497524,2.225062,0.816082,6.292318,3.404805,2.165067,0.810377,5.947751,3.438193,2.218021,0.832632,5.784948,3.645081,2.224049,0.832401,5.704354,3.592942,2.111953,0.662245,4.888872,3.312349,1.964019,0.630107,5.038044,3.676524,2.175918,0.820299,4.646001,2.733234,1.625037,0.580752,4.615183,2.657715,1.717891,0.644244,4.535715,2.41302,1.837155,0.658508,3.80914,2.165554,1.74122,0.624992,4.080787,2.416499,1.79977,0.643119,3.76235,2.162072,1.655389,0.684724,2.826476,1.605283,1.018387,0.414117,2.281461,1.248005,0.800943,0.35779,2.128465,1.519968,1.086159,0.276582,2.283068,1.418642,1.024309,0.244164,1.963294,1.325709,0.813868,0.081922,1.696957,1.133066,0.675555,0.136998,0.550624,0.776704,0.530876,0.169093,1.50737,0.73926,0.478872,0.041695,1.371167,0.6362,0.402982,0.218237,0.822345,0.426362,0.241569,0.081601,-17.290197,-5.110466,-3.585026,-1.679354,3.461189,13.58921,30.171262,15.368873,32.918558,17.811304,30.539072,17.059343,21.760354,11.136335,15.118003,4.112737,14.0005,14.261892,
