code,mkt,name,sectors,biz,latest_report,latest_notice,q1_revenue_yi,q1_np_yi,q1_rev_yoy_pct,q1_np_yoy_pct,ann_report,ann_revenue_yi,ann_np_yi,ann_rev_yoy_pct,ann_np_yoy_pct,roe_pct,gross_margin_pct,debt_asset_pct,ocf_np_ratio,ocf_rev_ratio,roic_pct,eps
002090,SZ,金智科技,配电,电力自动化、智慧能源、配网信息化,2026一季报,2026-04-29 00:00:00,3.2784093075,0.2186413109,5.260039074569,42.932176691569,2025年报,15.610051970299999,0.6602136977,-11.968939450597,-8.64272363635,4.32,27.5371302772,51.2714010243,1.992187778018,0.083734293818,3.119973673883,0.1648
300222,SZ,科大智能,配电,智能配用电、工业智能化,2026一季报,2026-04-18 00:00:00,5.8548972458,0.2722466619,-9.681032017425,29.428442651346,2025年报,30.6257011843,0.8077268179000001,11.832916879003,15.33144456294,4.79,22.6466634686,60.868612486,2.297082380027,0.064252521908,4.429925256,0.1
300670,SZ,大烨智能,配电,配电自动化终端、智能配电设备,2026一季报,2026-04-27 00:00:00,0.5497840619,-0.09695689980000001,-22.271107585162,45.930159025613,2025年报,2.3823869902,-2.0828957283,-29.389539521912,-2724.71715325736,-38.79,-8.5000306723,73.5989878649,,0.281845926989,-11.945267988206,-0.6572
688517,SH,金冠电气,高压开关;配电,避雷器、智能配电网设备,2026一季报,2026-04-24 00:00:00,1.2523125398000001,0.1428667219,-10.216616325187,-25.173858054597,2025年报,7.3048414474,0.8084500878,11.038307058598,-11.276641649639,9.9,28.3946459336,39.4193457125,1.769885730848,0.195878895497,9.34706498597,0.59
603829,SH,洛凯股份,高压开关,断路器关键部附件、开关设备配套,2026一季报,2026-04-30 00:00:00,4.4754198748,0.032354379700000005,-4.397497647541,-88.416885532925,2025年报,22.1337826547,0.7970647056,3.846068345666,-36.827928363554,5.42,16.3329987486,47.7384903883,1.940521637597,0.064968326329,4.104897809653,0.49
002358,SZ,森源电气,高压开关;配电,高低压开关成套、电能质量治理,2026一季报,2026-04-29 00:00:00,7.12930114,0.5320209267,1.196321923128,26.267114392686,2025年报,29.148315932,0.8743300406,5.329394241893,-1.428818804729,2.68,28.807979274,51.8640029117,0.069073899102,0.002223086718,3.883316930598,0.09
002927,SZ,泰永长征,配电;高压开关,低压电器、配电电器、双电源/断路器,2026一季报,2026-04-29 00:00:00,1.9319265803,0.1071316757,-0.413445909636,-20.977550738654,2025年报,8.4540443243,-0.0538181282,-5.223598027727,-114.402030033899,-0.54,27.9836797567,34.4117028201,,0.003651171063,-0.510220279416,-0.02
002706,SZ,良信股份,配电,低压电器、配电控制,2026一季报,2026-04-25 00:00:00,11.3711380867,0.5649934321,4.459893543722,-45.222883985919,2025年报,44.8452222866,2.6521326826,5.820288366393,-15.02656969685,6.29,29.2227617947,27.6977887796,0.843671475942,0.050291305314,6.338736115483,0.25
301359,SZ,东南电子,配电,微动开关等电气部件，配电相关度弱,2026一季报,2026-04-24 00:00:00,0.7042948694,0.0515740796,0.731370758513,-53.428653092455,2025年报,3.4293062387999997,0.4044280697,7.95286690607,-11.791740298094,4.75,27.806130599,8.9940080765,1.119771313193,0.132057891353,4.334436112272,0.34
300491,SZ,通合科技,柔直;配电,电力操作电源、充换电与电源模块，柔直相关度弱,2026一季报,2026-04-24 00:00:00,2.9053583425,-0.0030916738,40.185208458984,95.259081281691,2025年报,15.5715505775,0.4015327305,28.782428138894,67.719869036154,3.42,24.3914092305,52.5450614452,1.834398442645,0.04730235514,3.240396964239,0.23
300360,SZ,炬华科技,配电,智能电表与用电信息采集,2026一季报,2026-04-28 00:00:00,2.9620837673000002,0.9527368422,-31.587484433578,-45.510940051278,2025年报,16.8699589859,5.6679597225,-16.848276761196,-14.723978870218,13.62,43.1004704408,15.2981771847,0.876199004564,0.300589767215,12.249928698032,1.1
688248,SH,南网科技,柔直;配电,南网系储能/试验检测/智能配用电，柔直相关度中,2026一季报,2026-04-30 00:00:00,4.4520060146,0.493165956,-12.660103762347,-13.378635359446,2025年报,36.8474295803,4.2083941188,22.272916893037,15.283804813493,13.31,29.7888100878,35.5291461427,1.131931615587,0.131557698657,13.097367763137,0.75
