selection_rank,global_rank,code,name,exchange,industry,result,secondary_scope,decision,decision_reason,price,pe_ttm,pb,market_cap_yi,change_pct,turnover_pct,roe_avg_10,gross_margin_avg_5,ocf_ni_avg_5,net_margin_avg_10,fcf_5_total_yi,fcf_to_market_cap_5y,share_inflation_5,quality_score,valuation_score,composite_score,price_cross_check,quote_timestamp,moat_rating,moat_basis
,290,002351,漫步者,SZ,消费电子,通过,保留,淘汰,综合得分未进入前30,10.48,22.79,3.22,93.1784136,-1.41,1.14,11.032,36.746152,1.127724,12.620056,19.1213478032,0.20521221,0.0,45,19,64,一致,20260804135706,待评,未进入30家初评队列
,561,002353,杰瑞股份,SZ,专用设备,通过,保留,淘汰,综合得分未进入前30,142.8,62.14,6.42,1462.06612952,9.22,1.92,10.831,33.244971,0.875966,15.138041,52.8454590914,0.03614437,0.0,39,4,43,一致,20260804135709,待评,未进入30家初评队列
,251,002367,康力电梯,SZ,专用设备,通过,保留,淘汰,综合得分未进入前30,5.43,29.42,1.23,43.31757826,0.18,0.8,10.152,27.067882,1.448581,7.808147,22.9142345635,0.52898236,0.0,46,20,66,一致,20260804135709,待评,未进入30家初评队列
,,002372,伟星新材,SZ,装修建材,通过,周期边界复核排除,淘汰,周期边界复核：行业名称命中油气、燃气、建材、农化等周期关键词,8.86,29.51,3.17,141.05456574,-2.74,0.88,25.279,41.314746,1.24735,19.632432,53.8912459995,0.38205956,0.0,56,15,71,一致,20260804135709,待评,未进入30家初评队列
,,002401,中远海科,SZ,IT服务Ⅱ,通过,保留,淘汰,当前 PE/PB 缺失、为负或超出本轮可比估值上限,12.48,158.86,2.81,46.38422131,-0.48,0.74,10.203,18.02999,1.044383,8.34828,4.9552514785,0.10683054,0.0,38,10,48,一致,20260804135709,待评,未进入30家初评队列
,,002410,广联达,SZ,软件开发,通过,保留,淘汰,当前 PE/PB 缺失、为负或超出本轮可比估值上限,9.76,117.86,2.83,161.22976778,-0.1,2.25,9.924,83.906375,3.400178,10.965106,32.0640682008,0.19887189,0.0,48,10,58,一致,20260804135709,待评,未进入30家初评队列
,255,002412,汉森制药,SZ,中药Ⅱ,通过,保留,淘汰,综合得分未进入前30,6.98,22.86,1.55,35.12336,3.1,5.81,9.283,74.1871,1.010293,16.455781,6.1040199637,0.17378804,0.0,44,22,66,一致,20260804135709,待评,未进入30家初评队列
,140,002415,海康威视,SZ,计算机设备,通过,保留,淘汰,综合得分未进入前30,38.5,22.34,4.18,3528.47554675,1.45,0.99,26.267,44.131551,1.123779,19.124758,589.087762482,0.16695249,0.0,52,19,71,一致,20260804135709,待评,未进入30家初评队列
,357,002422,科伦药业,SZ,化学制药,通过,保留,淘汰,综合得分未进入前30,42.47,37.23,2.83,675.60477904,2.76,1.74,8.952,52.029875,1.934325,8.058447,114.88880442,0.17005327,0.0,46,14,60,一致,20260804135709,待评,未进入30家初评队列
,427,002429,兆驰股份,SZ,黑色家电,通过,保留,淘汰,综合得分未进入前30,7.83,42.27,2.15,354.45944953,4.26,1.06,9.017,17.310393,3.023558,6.500401,72.1634432673,0.2035873,0.0,42,14,56,一致,20260804135709,待评,未进入30家初评队列
,278,002444,巨星科技,SZ,通用设备,通过,保留,淘汰,综合得分未进入前30,29.43,17.05,1.89,351.53492896,-1.41,0.96,12.735,29.634339,0.819301,14.25092,49.5354872338,0.14091199,0.0,40,25,65,一致,20260804135709,待评,未进入30家初评队列
,,002463,沪电股份,SZ,元件,通过,保留,淘汰,当前 PE/PB 缺失、为负或超出本轮可比估值上限,111.77,43.29,13.59,2150.8611253,10.0,3.15,17.923,31.695917,1.174207,14.029614,38.79551957,0.0180372,0.0,41,4,45,一致,20260804135709,待评,未进入30家初评队列
,573,002484,江海股份,SZ,元件,通过,保留,淘汰,综合得分未进入前30,59.31,77.84,8.13,504.44574941,10.0,5.08,9.966,25.477318,0.885519,12.886918,10.7202152214,0.02125147,0.0,33,0,33,一致,20260804135709,待评,未进入30家初评队列
,559,002498,汉缆股份,SZ,电网设备,通过,保留,淘汰,综合得分未进入前30,7.39,38.32,2.83,245.8502244,2.07,6.09,9.022,18.255007,0.753222,7.16556,10.9575833654,0.04457016,0.0,30,14,44,一致,20260804135709,待评,未进入30家初评队列
,115,002507,涪陵榨菜,SZ,调味发酵品Ⅱ,通过,保留,淘汰,综合得分未进入前30,11.94,12.64,1.57,137.77793194,-1.73,0.92,17.208,51.766839,0.921987,31.290241,26.7355143633,0.19404787,0.0,48,25,73,一致,20260804135706,待评,未进入30家初评队列
16,16,002508,老板电器,SZ,厨卫电器,通过,保留,入选30家,综合得分靠前，且满足估值可比门槛与行业分散上限,15.81,12.18,1.32,149.39484262,-1.62,0.68,21.378,50.568043,1.193458,17.279485,71.8924208727,0.48122425,0.0,53,27,80,一致,20260804135709,4/5,厨电品牌、渠道与服务体系
,232,002511,中顺洁柔,SZ,个护用品,通过,保留,淘汰,综合得分未进入前30,7.41,23.12,1.72,94.93237122,-0.8,0.68,10.369,33.146145,1.360497,6.061452,18.1047275075,0.19071184,0.0,45,22,67,一致,20260804135709,待评,未进入30家初评队列
,148,002517,恺英网络,SZ,游戏Ⅱ,通过,保留,淘汰,综合得分未进入前30,18.53,12.68,3.9,395.88293126,2.94,6.95,17.055,78.276584,1.149533,15.79079,68.3382952046,0.17262248,0.0,49,22,71,一致,20260804135709,待评,未进入30家初评队列
,404,002518,科士达,SZ,其他电源设备Ⅱ,通过,保留,淘汰,综合得分未进入前30,32.12,33.72,3.97,187.01070019,3.61,1.41,14.491,30.632503,1.172698,12.861483,23.3004684756,0.12459431,0.0,43,15,58,一致,20260804135709,待评,未进入30家初评队列
,552,002534,西子洁能,SZ,其他电源设备Ⅱ,通过,保留,淘汰,综合得分未进入前30,14.79,51.37,2.21,123.63481268,4.82,2.36,9.764,17.893773,2.021013,6.844793,0.3327446435,0.00269135,0.0,35,10,45,一致,20260804135706,待评,未进入30家初评队列
,121,002543,万和电气,SZ,厨卫电器,通过,保留,淘汰,综合得分未进入前30,6.78,15.83,1.08,50.41608,-0.59,0.3,12.964,26.481042,1.434686,7.576927,20.7260388545,0.41109977,0.0,46,27,73,一致,20260804135709,待评,未进入30家初评队列
,431,002550,千红制药,SZ,化学制药,通过,保留,淘汰,综合得分未进入前30,7.01,26.37,3.37,89.71398,0.72,1.66,9.119,47.905067,1.127068,15.302106,9.4754723657,0.10561868,0.0,41,15,56,一致,20260804135709,待评,未进入30家初评队列
22,22,002555,三七互娱,SZ,游戏Ⅱ,通过,保留,入选30家,综合得分靠前，且满足估值可比门槛与行业分散上限,20.14,12.75,3.39,445.54466895,0.75,3.03,25.756,80.041279,1.200342,18.025125,139.9920571298,0.31420431,0.0,57,22,79,一致,20260804135709,3/5,游戏研发发行、IP运营和流量投放能力；竞争激烈
,196,002557,洽洽食品,SZ,休闲食品,通过,保留,淘汰,综合得分未进入前30,19.82,14.9,2.02,100.26051174,-2.12,1.44,14.928,28.57228,0.996854,11.544461,36.1733122039,0.36079321,0.0,44,25,69,一致,20260804135709,待评,未进入30家初评队列
,270,002558,巨人网络,SZ,游戏Ⅱ,通过,保留,淘汰,综合得分未进入前30,29.69,13.06,3.54,564.27684919,2.06,5.28,11.962,87.237218,0.994026,40.64623,58.0872792691,0.1029411,0.0,43,22,65,一致,20260804135709,待评,未进入30家初评队列
,63,002563,森马服饰,SZ,服装家纺,通过,保留,淘汰,综合得分未进入前30,6.15,13.3,1.47,165.68654484,-2.84,0.98,10.899,43.365572,1.604436,8.323964,65.8845510751,0.39764575,0.0,49,27,76,一致,20260804135709,待评,未进入30家初评队列
,369,002568,百润股份,SZ,非白酒,通过,保留,淘汰,综合得分未进入前30,19.6,23.58,4.32,204.1582454,-1.75,1.86,12.359,66.950875,1.20987,17.382673,4.4998330293,0.02204091,0.0,41,19,60,一致,20260804135706,待评,未进入30家初评队列
,,002572,索菲亚,SZ,家居用品,通过,保留,淘汰,当前 PE/PB 缺失、为负或超出本轮可比估值上限,8.55,-53.56,1.25,82.34053252,-1.61,1.45,18.018,34.695796,3.117429,11.494405,19.6678514432,0.2388599,0.0,52,12,64,一致,20260804135709,待评,未进入30家初评队列
,,002588,史丹利,SZ,农化制品,通过,周期边界复核排除,淘汰,周期边界复核：行业名称命中油气、燃气、建材、农化等周期关键词,8.8,7.42,1.34,101.36649424,-2.0,1.08,9.037,17.260557,1.754358,5.821503,8.1361339971,0.08026453,0.0,40,30,70,一致,20260804135709,待评,未进入30家初评队列
,540,002600,领益智造,SZ,消费电子,通过,保留,淘汰,综合得分未进入前30,12.68,65.73,4.25,1029.64344294,1.77,0.97,15.529,17.716144,2.057761,5.529201,4.9992432469,0.00485531,0.0,40,7,47,一致,20260804135709,待评,未进入30家初评队列
,117,002605,姚记科技,SZ,游戏Ⅱ,通过,保留,淘汰,综合得分未进入前30,19.07,14.24,2.16,79.63007591,0.63,1.57,18.918,44.127577,1.114914,18.139907,18.7421134626,0.23536476,0.0,48,25,73,一致,20260804135709,待评,未进入30家初评队列
,507,002606,大连电瓷,SZ,电网设备,通过,保留,淘汰,综合得分未进入前30,14.88,27.45,3.35,65.33409514,2.62,8.39,8.531,32.464508,1.490229,9.900479,1.6605616212,0.02541646,0.0,36,15,51,一致,20260804135709,待评,未进入30家初评队列
,288,002612,朗姿股份,SZ,服装家纺,通过,保留,淘汰,综合得分未进入前30,14.97,33.56,2.36,66.23407264,1.42,6.3,8.082,57.908927,4.319792,6.536445,19.2872318219,0.29119804,0.0,46,18,64,一致,20260804135706,待评,未进入30家初评队列
,,002615,哈尔斯,SZ,家居用品,通过,保留,淘汰,当前 PE/PB 缺失、为负或超出本轮可比估值上限,6.64,769.25,1.56,37.17149834,0.3,1.41,12.104,27.971391,2.251704,5.852286,2.4694381829,0.06643365,0.0,42,10,52,一致,20260804135709,待评,未进入30家初评队列
,471,002624,完美世界,SZ,游戏Ⅱ,通过,保留,淘汰,综合得分未进入前30,11.48,54.22,3.39,222.70837278,1.68,2.98,11.627,61.551163,1.281998,10.944521,28.154128454200002,0.12641702,0.0,46,7,53,一致,20260804135709,待评,未进入30家初评队列
,160,002626,金达威,SZ,食品加工,通过,保留,淘汰,综合得分未进入前30,14.37,33.4,2.11,87.6478078,0.42,0.32,16.034,41.013081,1.862921,16.612761,19.260655166,0.21975056,0.0,52,18,70,一致,20260804135706,待评,未进入30家初评队列
,,002632,道明光学,SZ,塑料,通过,周期边界复核排除,淘汰,周期边界复核：行业名称命中油气、燃气、建材、农化等周期关键词,8.16,31.08,2.4,50.96728574,1.24,1.6,8.242,33.921289,3.103914,13.661594,12.3266357956,0.24185388,0.0,47,18,65,一致,20260804135709,待评,未进入30家初评队列
,406,002643,万润股份,SZ,电子化学品Ⅱ,通过,保留,淘汰,综合得分未进入前30,13.31,34.7,1.73,121.90629333,3.34,1.92,9.504,39.618664,2.54654,14.539452,0.7353375537000001,0.00603199,0.0,40,18,58,一致,20260804135709,待评,未进入30家初评队列
,,002658,雪迪龙,SZ,环保设备Ⅱ,通过,保留,淘汰,当前 PE/PB 缺失、为负或超出本轮可比估值上限,7.35,81.97,1.82,46.72842791,0.41,0.99,8.679,43.366548,1.365268,14.786805,10.5958041769,0.22675285,0.0,45,10,55,一致,20260804135709,待评,未进入30家初评队列
,,002677,浙江美大,SZ,厨卫电器,通过,保留,淘汰,当前 PE/PB 缺失、为负或超出本轮可比估值上限,6.6,366.34,2.91,42.6394087,1.69,1.27,23.199,44.195119,1.372002,24.339491,16.0057872111,0.37537545,0.0,55,10,65,一致,20260804135706,待评,未进入30家初评队列
,334,002687,乔治白,SZ,服装家纺,通过,保留,淘汰,综合得分未进入前30,4.86,55.35,1.61,24.53228326,-0.21,2.51,10.057,49.097081,1.857968,10.697368,9.4992686649,0.38721502,0.0,51,10,61,一致,20260804135706,待评,未进入30家初评队列
,283,002690,美亚光电,SZ,专用设备,通过,保留,淘汰,综合得分未进入前30,15.68,29.82,5.74,138.33349152,-1.13,1.12,22.621,51.842125,1.032289,32.072176,31.3335255494,0.22650715,0.0,52,12,64,一致,20260804135709,待评,未进入30家初评队列
,493,002698,博实股份,SZ,自动化设备,通过,保留,淘汰,综合得分未进入前30,13.34,43.49,3.23,136.40971411,0.45,1.18,13.112,36.131065,0.804763,19.99495,16.9613687508,0.12434136,0.0,41,11,52,一致,20260804135709,待评,未进入30家初评队列
,327,002705,新宝股份,SZ,小家电,通过,保留,淘汰,综合得分未进入前30,11.73,30.22,1.13,95.23302899,-1.01,0.56,14.871,20.637449,1.421272,6.453346,7.864856585399999,0.08258539,0.0,42,20,62,一致,20260804135706,待评,未进入30家初评队列
,495,002706,良信股份,SZ,电网设备,通过,保留,淘汰,综合得分未进入前30,9.41,46.76,2.57,105.68606438,1.62,1.63,12.095,31.567864,1.109537,11.261736,1.5938898906999999,0.01508136,0.0,38,14,52,一致,20260804135709,待评,未进入30家初评队列
,237,002709,天赐材料,SZ,电池,通过,保留,淘汰,综合得分未进入前30,37.17,11.45,4.1,757.73340024,3.42,2.66,20.765,27.999903,1.1096,14.168742,7.2391048415,0.00955363,0.0,42,25,67,一致,20260804135709,待评,未进入30家初评队列
,,002714,牧原股份,SZ,养殖业,通过,保留,淘汰,当前 PE/PB 缺失、为负或超出本轮可比估值上限,38.0,-45.14,2.62,2193.7385085,-2.39,1.65,26.462,15.183953,1.162938,18.711564,262.8101343814,0.11980012,0.0,47,10,57,一致,20260804135709,待评,未进入30家初评队列
,83,002727,一心堂,SZ,医药商业,豁免B通过,保留,淘汰,综合得分未进入前30,11.6,9.66,0.92,67.9300785,-1.61,1.58,11.581,33.882599,5.908233,4.621801,82.3087185423,1.21166824,0.0,45,30,75,一致,20260804135709,待评,未进入30家初评队列
,360,002728,特一药业,SZ,中药Ⅱ,通过,保留,淘汰,综合得分未进入前30,9.27,46.17,2.69,47.58381957,3.69,3.73,10.473,51.352636,1.356345,14.545197,5.695773915399999,0.1196998,0.0,46,14,60,一致,20260804135709,待评,未进入30家初评队列
,,002732,燕塘乳业,SZ,饮料乳品,通过,保留,淘汰,当前 PE/PB 缺失、为负或超出本轮可比估值上限,13.46,10696.58,1.41,21.17931,-1.54,1.07,10.154,25.521978,2.10366,6.953779,2.8258869525,0.13342677,0.0,44,12,56,一致,20260804135706,待评,未进入30家初评队列
,,002749,国光股份,SZ,农化制品,通过,周期边界复核排除,淘汰,周期边界复核：行业名称命中油气、燃气、建材、农化等周期关键词,8.72,20.17,2.74,48.52431899,-1.58,0.7,17.767,42.968812,1.334795,18.142878,13.9918217768,0.28834659,0.0,50,22,72,一致,20260804135709,待评,未进入30家初评队列
,424,002755,奥赛康,SZ,化学制药,通过,保留,淘汰,综合得分未进入前30,13.53,37.17,3.94,125.58009549,1.5,0.62,19.583,84.088759,1.445505,8.602317,7.6379525827,0.06082136,0.0,45,11,56,一致,20260804135709,待评,未进入30家初评队列
,368,002757,南兴股份,SZ,专用设备,通过,保留,淘汰,综合得分未进入前30,17.36,29.53,2.57,51.2911465,4.2,8.01,9.264,20.022325,1.377259,9.063194,9.5988220247,0.18714384,0.0,42,18,60,一致,20260804135709,待评,未进入30家初评队列
,69,002763,汇洁股份,SZ,服装家纺,通过,保留,淘汰,综合得分未进入前30,7.3,8.16,1.92,29.924452,-1.88,1.93,9.286,67.125193,2.705509,6.859433,14.7055828783,0.49142363,0.0,48,28,76,一致,20260804135700,待评,未进入30家初评队列
,152,002773,康弘药业,SZ,生物制品,通过,保留,淘汰,综合得分未进入前30,21.69,16.25,2.23,199.83568618,0.05,1.03,13.07,89.40202,1.169914,19.700935,40.6783246066,0.20355886,0.0,46,25,71,一致,20260804135709,待评,未进入30家初评队列
,,002774,快意电梯,SZ,专用设备,通过,保留,淘汰,当前 PE/PB 缺失、为负或超出本轮可比估值上限,14.78,-629.37,4.47,49.76247162,5.12,3.21,10.109,28.004436,0.774517,7.787308,4.9606755487,0.09968708,0.0,36,7,43,一致,20260804135709,待评,未进入30家初评队列
,,002777,久远银海,SZ,IT服务Ⅱ,通过,保留,淘汰,当前 PE/PB 缺失、为负或超出本轮可比估值上限,13.54,117.76,3.33,55.27448255,0.89,1.88,12.843,49.236084,1.937289,12.875281,4.57637005,0.08279354,0.0,47,7,54,一致,20260804135706,待评,未进入30家初评队列
,,002790,瑞尔特,SZ,家居用品,通过,保留,淘汰,当前 PE/PB 缺失、为负或超出本轮可比估值上限,5.75,674.03,1.17,24.02765725,0.52,1.67,9.613,25.541656,3.964494,11.746862,7.8065410734,0.32489814,0.0,48,12,60,一致,20260804135709,待评,未进入30家初评队列
,133,002801,微光股份,SZ,电机Ⅱ,通过,保留,淘汰,综合得分未进入前30,28.47,11.83,3.33,65.3762304,0.96,0.97,16.208,31.843072,1.139947,20.002043,7.9390324948,0.12143607,0.0,47,25,72,一致,20260804135709,待评,未进入30家初评队列
,299,002803,吉宏股份,SZ,互联网电商,通过,保留,淘汰,综合得分未进入前30,19.92,31.51,3.39,91.21702417,3.48,7.38,18.544,43.317695,1.666166,6.789138,11.3061294724,0.12394758,0.0,48,15,63,一致,20260804135709,待评,未进入30家初评队列
15,15,002818,富森美,SZ,一般零售,通过,保留,入选30家,综合得分靠前，且满足估值可比门槛与行业分散上限,10.88,5.26,1.42,81.43233267,-0.18,0.76,14.95,67.882021,1.302941,51.680124,37.8785936852,0.46515423,0.0,51,30,81,一致,20260804135703,3/5,家居卖场区位、商户网络和运营能力
,423,002821,凯莱英,SZ,医疗服务,通过,保留,淘汰,综合得分未进入前30,161.61,47.9,3.33,583.05812562,10.0,1.74,16.445,45.441939,1.046115,23.32413,21.5935359771,0.03703496,0.0,45,11,56,一致,20260804135703,待评,未进入30家初评队列
,329,002823,凯中精密,SZ,电机Ⅱ,通过,保留,淘汰,综合得分未进入前30,13.35,20.96,2.16,43.83725469,0.45,2.04,8.804,16.496191,7.142501,5.449119,4.2827025188,0.0976955,0.0,40,22,62,一致,20260804135709,待评,未进入30家初评队列
,316,002831,裕同科技,SZ,包装印刷,通过,保留,淘汰,综合得分未进入前30,27.4,35.91,3.04,353.00270195,4.46,1.18,17.331,24.374511,1.717506,10.316877,56.9500898414,0.16133046,0.0,51,11,62,一致,20260804135709,待评,未进入30家初评队列
,45,002832,比音勒芬,SZ,服装家纺,通过,保留,淘汰,综合得分未进入前30,25.1,9.27,2.69,143.24747808,-1.72,4.28,18.812,76.958111,1.274241,20.277316,17.9364830248,0.12521326,0.0,50,28,78,一致,20260804135709,待评,未进入30家初评队列
,98,002833,弘亚数控,SZ,专用设备,通过,保留,淘汰,综合得分未进入前30,17.89,13.22,2.5,76.760562,-0.22,1.25,24.384,32.002173,1.141621,22.657339,11.2705679278,0.14682758,0.0,49,25,74,一致,20260804135709,待评,未进入30家初评队列
,275,002835,同为股份,SZ,计算机设备,通过,保留,淘汰,综合得分未进入前30,12.12,23.96,2.19,26.60266444,-0.33,1.96,10.51,38.306771,1.050273,9.455339,5.6284841371,0.21157596,0.0,43,22,65,一致,20260804135709,待评,未进入30家初评队列
,448,002836,新宏泽,SZ,包装印刷,通过,保留,淘汰,综合得分未进入前30,9.35,32.48,6.12,21.5424,2.3,1.28,11.58,30.205105,1.408785,17.702654,0.6780384234000001,0.0314746,0.0,43,12,55,一致,20260804135709,待评,未进入30家初评队列
,,002837,英维克,SZ,专用设备,通过,保留,淘汰,当前 PE/PB 缺失、为负或超出本轮可比估值上限,49.73,1829.99,19.21,633.73410183,7.06,3.33,15.736,29.105427,0.725095,10.444501,1.6571638793999999,0.00261492,0.0,36,0,36,一致,20260804135709,待评,未进入30家初评队列
,265,002841,视源股份,SZ,消费电子,通过,保留,淘汰,综合得分未进入前30,46.25,32.74,2.46,323.37377706,1.25,1.28,27.999,23.885729,1.098277,7.49912,30.1430282272,0.0932142,0.0,47,18,65,一致,20260804135709,待评,未进入30家初评队列
,143,002847,盐津铺子,SZ,休闲食品,通过,保留,淘汰,综合得分未进入前30,50.57,14.8,7.19,136.6337879,-3.25,1.7,26.5,33.090349,1.776238,10.347574,9.8484741198,0.07207935,0.0,52,19,71,一致,20260804135709,待评,未进入30家初评队列
,408,002849,威星智能,SZ,通用设备,通过,保留,淘汰,综合得分未进入前30,14.2,30.77,2.29,31.33003027,3.42,2.04,8.69,29.531452,1.874216,6.441872,1.8093878284,0.05775251,0.0,40,18,58,一致,20260804135700,待评,未进入30家初评队列
,470,002860,星帅尔,SZ,家电零部件Ⅱ,通过,保留,淘汰,综合得分未进入前30,16.61,25.58,2.53,58.49130377,7.09,4.82,13.674,17.064969,0.973103,14.357992,2.7639068066,0.04725329,0.0,36,18,54,一致,20260804135709,待评,未进入30家初评队列
,324,002864,盘龙药业,SZ,中药Ⅱ,通过,保留,淘汰,综合得分未进入前30,21.25,33.37,1.73,29.0489472,1.72,2.11,10.488,57.403199,1.076652,11.424716,2.4156668749000003,0.0831585,0.0,44,18,62,一致,20260804135709,待评,未进入30家初评队列
