日期,摊薄每股收益(元),加权每股收益(元),每股收益_调整后(元),扣除非经常性损益后的每股收益(元),每股净资产_调整前(元),每股净资产_调整后(元),每股经营性现金流(元),每股资本公积金(元),每股未分配利润(元),调整后的每股净资产(元),总资产利润率(%),主营业务利润率(%),总资产净利润率(%),成本费用利润率(%),营业利润率(%),主营业务成本率(%),销售净利率(%),股本报酬率(%),净资产报酬率(%),资产报酬率(%),销售毛利率(%),三项费用比重,非主营比重,主营利润比重,股息发放率(%),投资收益率(%),主营业务利润(元),净资产收益率(%),加权净资产收益率(%),扣除非经常性损益后的净利润(元),主营业务收入增长率(%),净利润增长率(%),净资产增长率(%),总资产增长率(%),应收账款周转率(次),应收账款周转天数(天),存货周转天数(天),存货周转率(次),固定资产周转率(次),总资产周转率(次),总资产周转天数(天),流动资产周转率(次),流动资产周转天数(天),股东权益周转率(次),流动比率,速动比率,现金比率(%),利息支付倍数,长期债务与营运资金比率(%),股东权益比率(%),长期负债比率(%),股东权益与固定资产比率(%),负债与所有者权益比率(%),长期资产与长期资金比率(%),资本化比率(%),固定资产净值率(%),资本固定化比率(%),产权比率(%),清算价值比率(%),固定资产比重(%),资产负债率(%),总资产(元),经营现金净流量对销售收入比率(%),资产的经营现金流量回报率(%),经营现金净流量与净利润的比率(%),经营现金净流量对负债比率(%),现金流量比率(%),短期股票投资(元),短期债券投资(元),短期其它经营性投资(元),长期股票投资(元),长期债券投资(元),长期其它经营性投资(元),1年以内应收帐款(元),1-2年以内应收帐款(元),2-3年以内应收帐款(元),3年以内应收帐款(元),1年以内预付货款(元),1-2年以内预付货款(元),2-3年以内预付货款(元),3年以内预付货款(元),1年以内其它应收款(元),1-2年以内其它应收款(元),2-3年以内其它应收款(元),3年以内其它应收款(元)
2022-09-30,0.4859,0.4859,0.4859,,4.1178,4.1178,0.5517,0.1827,2.5676,,7.0889,28.9758,7.4778,25.0021,18.3986,70.0834,15.9903,48.5915,11.8003,7.0889,,2.5858,-3.5783,157.4428,,-3.4426,1670047879,11.8,12.27,873892208,6.5038,17.3082,13.4567,18.1858,2.9655,91.047,138.8675,1.9443,,0.4676,577.4166,0.8545,315.9743,0.7662,1.6159,1.1311,69.8694,-590.3321,0.0275,60.074,0.6208,,66.4614,67.0089,1.0229,,67.7015,62.1507,265.7417,,39.926,13000836563,0.1815,0.0805,1.1354,0.2016,21.9212,,,,84402667.0,,,,,,,,,,,,,,
2022-12-31,0.7179,0.7179,0.7179,0.6668,4.3587,4.3587,0.8255,0.1878,2.742,,10.8914,29.5103,11.276,25.4783,18.8653,69.7167,16.3336,236.4497,54.2482,35.8734,,3.5869,-3.5805,156.359,,-6.3807,2459990259,16.47,17.7,1264664764,12.365,28.0276,14.2732,7.3198,3.9539,91.0493,112.328,3.2049,3.0795,0.6904,521.4368,1.3334,269.9865,1.0755,1.7564,1.29,67.1077,-1054.1043,0.0269,66.1282,0.6237,296.4949,51.2214,69.2076,0.9344,47.1676,69.8604,47.2652,317.3277,22.3033,33.8718,12501322508,0.1878,0.1252,1.15,0.3698,40.8881,,,,43420353.0,,,,4055683.0,,,,,,,,2422244.0,1201200.0,
2023-03-31,0.1052,0.1055,0.1056,,4.5216,4.5216,0.3315,0.2482,2.8362,,1.4924,25.0407,1.5454,15.9011,12.7926,74.2674,10.7228,10.518,2.3262,1.4924,,5.7584,-6.0928,195.096,,-1.1383,467737712,2.33,2.39,182554919,-2.5731,-19.7446,15.4234,11.1978,0.9164,98.2104,109.8901,0.819,,0.1441,624.5663,0.2665,337.7111,0.2214,1.7784,1.3878,87.0449,1908.2912,0.1176,64.1591,2.797,,55.8625,68.1901,4.1773,,71.1628,51.9851,297.5253,,35.8409,13420463186,0.338,0.047,3.1518,0.1312,15.394,,,,28637015.0,,,,,,,,,,,,,,
2023-06-30,0.2548,0.2586,0.2591,0.2336,4.5655,4.5327,0.5672,0.2606,2.839,,3.4477,28.8565,3.6528,19.992,15.0063,70.3756,12.9009,202.9484,44.4525,27.4569,,4.659,-5.1198,190.4162,,,1086007923,5.7,5.83,444190535,0.7426,-9.0627,17.0407,13.7332,1.836,98.0392,115.9346,1.5526,1.1781,0.2831,635.8177,0.5677,317.0689,0.4437,1.586,1.1914,69.343,-2304.9619,0.3817,61.7668,6.543,241.5769,61.8992,78.4719,9.5784,51.5723,86.7845,57.9531,271.8256,25.5682,38.2332,14082535493,0.2872,0.0767,2.2259,0.2007,26.2344,,,,,,,,4237279.0,,,,,,,,1056534.0,1390000.0,
2023-09-30,0.492,0.4998,0.5009,,4.8192,4.7907,0.9026,0.2721,3.0803,,6.3078,29.8139,6.8532,24.3996,18.0737,69.4252,15.4183,49.1998,10.2092,6.3078,,4.2615,-2.6678,164.1285,,,1813415579,10.44,11.05,877717135,5.5324,1.7574,17.6156,14.3575,2.7963,96.5562,114.7325,2.3533,,0.4445,607.4241,0.9099,296.7359,0.697,1.4936,1.0882,57.1454,-1855.6871,0.4154,61.7855,6.134,,61.8502,81.4484,9.0313,,89.5345,58.345,270.4398,,38.2145,14867429620,0.2828,0.1157,1.8345,0.3028,38.6821,,,,,,,,,,,,,,,,,,
2023-12-31,0.7804,0.7927,0.7944,0.7397,5.1542,5.1267,1.1754,0.2918,3.3062,,9.2889,30.4312,10.4393,25.7387,19.086,68.8296,16.6644,255.09,49.4915,30.3614,,4.5568,1.0927,159.5013,,1.5366,2720033632,15.46,16.84,1408380964,7.225,9.3967,18.9953,28.2703,3.6255,99.2966,103.4304,3.4806,2.7126,0.6264,574.7126,1.2272,293.3507,0.9874,1.5611,1.2128,64.4035,-2403.8604,0.3004,61.3466,5.2789,258.7323,63.0082,76.7019,7.9232,52.9453,83.3021,59.6639,266.823,23.7105,38.6534,16035480626,0.251,0.1399,1.5061,0.3619,44.6628,,,,48929403.0,,,,3965475.0,39283.0,,,,,,,2458323.0,1444916.0,
2024-03-31,0.2657,0.2687,0.2694,,5.4368,5.4094,0.4666,0.3231,3.5682,,2.8651,32.9694,3.0093,33.0582,22.9571,66.1386,19.6638,26.5658,4.8863,2.8651,,2.4194,-1.4535,143.6017,,-0.7746,851941181,4.98,5.12,496579424,38.3382,153.6883,20.7707,32.1463,1.0102,89.0913,100.7275,0.8935,,0.153,588.2353,0.2968,303.2345,0.2554,1.496,1.1716,75.5733,-622.1825,0.1808,58.6361,3.2368,,70.5435,74.3649,5.2314,,78.47,67.0665,249.0516,,41.3639,17734641319,0.3453,0.0503,1.7562,0.1216,13.9429,,,,42990886.0,,,,,,,,,,,,,,
2024-06-30,0.5895,0.5949,0.5966,0.5812,5.3005,5.2762,0.6238,0.3449,3.3932,,6.255,35.744,6.6224,35.3584,23.6714,63.5358,20.7997,239.1033,45.1098,25.3715,,2.7079,-1.2658,150.9628,,-1.4206,1938791155,11.3,11.14,1111471140,44.125,132.3684,16.6259,28.078,2.0374,88.3479,110.4905,1.6291,1.4207,0.3184,565.3266,0.6546,274.9771,0.5429,1.2537,0.8973,49.3588,-786.0453,0.3174,56.244,3.1095,264.6018,77.7969,86.9303,5.239,52.6498,91.7364,74.173,234.8867,21.2561,43.756,18036623509,0.2201,0.0662,1.0583,0.1513,17.1453,,,,33478272.0,,,,735097.0,184343.0,,,,,,,2568123.0,1158178.0,
2024-09-30,0.9556,0.9639,0.9662,,5.7399,5.7179,0.9713,0.3568,3.7601,,9.5783,35.1272,10.4157,33.6259,23.2236,64.1423,20.3112,95.5576,16.6479,9.5783,,4.1652,-1.143,151.3144,,-2.1069,3165277354,16.88,17.83,1806312145,48.146,95.1588,19.6798,28.523,3.1832,84.8203,103.7065,2.6035,,0.5128,526.5211,1.0449,258.3979,0.8651,1.3081,0.934,48.7682,-2202.366,0.2514,57.5343,2.9159,,73.8094,83.9851,4.8236,,88.2415,70.4804,241.83,,42.4657,19108067956,0.2065,0.0974,1.0164,0.2293,25.8692,,,,26768548.0,,,,,,,,,,,,,,
2024-12-31,1.3376,1.3466,1.3516,1.3302,6.2032,6.1716,1.2119,0.3976,4.0053,,12.1167,33.7948,13.7917,31.5829,22.1567,65.4603,19.2355,317.4348,51.1729,28.7551,,3.7996,-0.9675,152.8512,,-2.0874,4508743289,21.85,24.25,2546301588,49.2625,72.2916,20.9836,32.0817,3.9645,90.8059,86.2627,4.1733,3.3277,0.717,502.0921,1.5231,236.3601,1.2274,1.2773,0.9558,32.516,-1519.4153,0.6235,56.192,6.1848,282.2698,77.9613,87.0634,9.9152,54.4723,96.6461,74.6676,234.2257,19.9072,43.808,21179935675,0.1743,0.1098,0.906,0.2506,30.6891,,,,24656719.0,,,,1348773.0,119579.0,,,,,,,2640561.0,2859515.0,
2025-03-31,0.3953,0.3938,0.3969,,6.612,6.5817,0.7392,0.4576,4.3935,,3.3009,32.1199,3.4386,30.6742,22.0659,67.2451,18.8223,39.5285,5.9783,3.3009,,4.1343,-0.2782,145.4057,,-0.2868,1296882673,6.03,6.22,745233767,56.2528,49.5664,22.2465,29.8192,1.0047,89.579,86.7637,1.0373,,0.1827,492.6108,0.3722,241.8055,0.3281,1.364,1.0463,52.9993,-2744.2526,0.3499,55.2156,4.8744,,81.1081,79.5599,8.1119,,86.5835,78.125,228.1239,,44.7844,23022977825,0.352,0.0617,1.8699,0.1378,16.1319,,,,22007838.0,,,,,,,,,,,,,,
2025-06-30,0.8724,0.8693,0.8754,0.8552,6.6515,6.622,1.0903,0.4981,4.3695,,6.8604,34.4988,7.354,32.4171,22.5365,64.8561,19.7591,280.2194,42.1287,22.0351,,4.0203,-0.1413,153.077,,-0.1844,2930281160,13.21,13.37,1643812901,56.5949,48.7606,26.1331,35.6338,2.0166,89.2591,90.4386,1.9903,1.8063,0.3722,483.611,0.7587,237.2479,0.6878,1.2007,0.908,44.7687,-2222.6508,0.3328,52.3042,2.8911,246.6177,91.1891,87.0211,5.2379,58.2922,91.8311,88.2783,213.2868,21.2086,47.6958,24463766218,0.2469,0.0857,1.2497,0.1798,19.8085,,,,20228704.0,,,,1410017.0,136378.0,,,,,,,2161388.0,1497124.0,
2025-09-30,1.41,1.4015,1.4134,,7.2774,7.2476,1.5045,0.5345,4.9057,,10.3111,34.7984,11.4258,33.0546,23.029,64.5972,20.0802,140.9984,19.3747,10.3111,,4.4285,-0.3672,151.1926,,-0.5324,4702096897,19.49,21.07,2676420260,49.9558,48.2509,27.386,37.7147,3.032,89.0501,93.2385,2.8958,,0.569,474.5167,1.0956,246.4403,1.0432,1.3968,1.062,53.4602,-3986.6261,0.2726,53.2192,4.4108,,87.9022,74.6815,7.6537,,80.8711,84.9152,218.1636,,46.7808,26314612654,0.2143,0.11,1.067,0.2352,26.9792,,,,16712110.0,,,,,,,,,,,,,,
2025-12-31,1.9844,1.9691,1.9875,1.9554,7.8613,7.8534,2.0121,0.5561,5.4798,,13.5154,34.8875,15.4495,33.2719,23.2816,64.5244,20.1564,397.7834,50.5999,27.0925,,4.662,-0.3425,150.2782,,-0.1309,6609516966,25.29,28.57,3760567906,42.0017,48.7998,27.1115,33.4011,3.9673,90.7418,98.3902,3.6589,3.7583,0.7665,469.6673,1.477,243.7373,1.4018,1.4897,1.0937,50.4887,-6372.7004,0.3591,53.5426,6.6739,257.9162,86.767,72.1716,11.0832,60.459,81.1676,83.3531,220.9849,20.7597,46.4574,28254274039,0.2044,0.137,1.014,0.295,36.1054,,,,33590103.0,,,,74018.0,,,,,,,,1130517.0,2653146.0,
2026-03-31,0.6451,0.6392,0.6455,,8.7322,8.7249,0.2656,0.6004,6.1252,,3.7941,35.0031,4.072,31.1753,22.4239,64.3676,19.9776,64.5117,7.3878,3.7941,,6.9275,3.2335,156.106,,1.7722,2175147267,7.4,7.81,1162681935,53.9061,63.3525,32.1869,42.119,1.0371,86.7804,103.0456,0.8734,,0.2038,441.6094,0.3578,251.5372,0.3892,1.4845,1.0958,52.0809,1093.2892,0.4288,51.3569,8.0247,,94.7159,71.837,13.5138,,83.0618,90.8363,211.79,,48.6431,32720019199,0.0822,0.0156,0.4116,0.0321,4.0434,,,,34034141.0,,,,,,,,,,,,,,
