财务风险,流动比率,2.305575,3.028546,3.431956,2.906464,3.61975,3.038432,2.783494,4.269331,4.064,4.028764,3.94545,4.221047,4.471448,3.79021,4.6778,5.013962,4.653725,3.064028,2.719907,3.119458,4.643686,4.736165,4.615127,4.140225,4.087104,4.489312,4.089087,3.70159,2.986391,2.928025,2.192002,3.714804,3.073619,2.69993,2.860135,2.874201,4.218589,4.693226,5.603348,5.711285,5.436876,4.608907,3.095978,3.155693,2.960302,2.713883,2.405097,2.370535,2.35286,2.16488,2.018761,1.951966,1.967189,1.911344,2.012589,2.086558,2.097031,1.879882,2.009756,1.950868,2.12179,2.155536,2.726971,2.932413,3.459803,3.335791,3.430091,3.164052,3.233763,3.277759,3.279918,1.242943,,1.16549,,2.08787,1.97561
财务风险,速动比率,1.97541,2.670469,2.992312,2.488794,3.113028,2.651873,2.418384,3.705228,3.52968,3.535251,3.505057,3.72747,3.956365,3.38849,4.079062,4.293861,4.018148,2.605321,2.311105,2.653508,3.969359,4.022457,3.790645,3.389418,3.377524,3.710077,3.392946,3.080431,2.476325,2.502612,1.699613,3.094828,2.484116,2.315982,2.160037,2.271987,3.263433,3.585767,4.861004,4.946906,4.766128,4.07454,2.282012,2.347904,2.181586,2.063945,1.765054,1.717909,1.687912,1.577352,1.390491,1.237361,1.225901,1.204312,1.186183,1.197956,1.225945,1.163094,1.105091,1.08763,1.317621,1.471462,1.775827,1.843028,2.429515,2.552456,2.600606,2.450217,2.529315,2.460427,2.443553,0.62134,,0.611529,,1.152423,1.309723
财务风险,保守速动比率,1.495707,1.825751,2.446728,2.120725,2.545037,1.905965,1.988974,3.045938,2.72392,2.390149,2.789939,3.225076,3.107519,2.584405,3.446955,3.561327,3.25752,1.825424,1.838169,1.569718,3.165272,3.015478,2.745172,2.706397,2.504387,2.766537,3.117812,2.834489,2.336144,2.315727,1.427157,2.914288,2.362157,2.187583,1.842261,1.959854,2.679937,3.184654,4.631678,4.730977,3.865149,3.869751,1.769859,1.87933,1.725176,1.677633,1.727561,1.67578,1.635854,1.531695,1.346139,1.180228,1.180668,1.157929,1.130414,1.126396,1.155866,1.113153,1.021061,0.98343,1.189233,1.323084,1.523614,1.565229,2.055392,2.248924,2.172162,2.078729,2.164857,2.216649,2.30231,0.497779,,0.492155,,1.040862,1.024221
财务风险,资产负债率,37.178419,39.091728,29.654763,29.918111,25.100356,28.632535,29.456261,26.339532,24.985167,25.573256,26.314161,23.094896,22.228352,24.976277,24.814822,18.374579,22.237292,30.442648,32.909189,30.668883,37.424887,35.62681,36.077861,37.361408,38.380545,37.292332,39.075805,41.380213,41.49757,42.022108,50.379003,40.213153,27.212969,31.262111,28.911313,28.6578,19.430848,17.436213,14.606223,14.26816,14.936723,17.36414,20.283039,19.887255,21.105782,23.042218,25.868876,25.973627,26.216623,28.344313,29.819746,30.450005,30.096471,30.717825,29.455354,27.861152,27.254859,30.395816,29.066825,29.385225,30.258979,32.951866,29.443639,28.193855,25.641404,26.554594,25.652778,27.857312,28.461802,28.86477,29.258437,54.872409,,58.719105,,32.280043,35.603496
财务风险,权益乘数,1.631968,1.532385,1.421513,1.423806,1.375818,1.377568,1.385572,1.356578,1.343523,1.343678,1.34988,1.320891,1.313146,1.382626,1.380748,1.322786,1.355968,1.528264,1.557912,1.533067,1.615465,1.578698,1.58405,1.600296,1.613329,1.684971,1.709879,1.74253,1.768193,1.620443,1.738721,1.566837,1.417149,1.345656,1.316526,1.31298,1.230257,1.214155,1.194138,1.192352,1.194953,1.289068,1.277109,1.273975,1.283559,1.347122,1.372236,1.373274,1.375397,1.41928,1.434102,1.440594,1.43694,1.440068,1.427022,1.411331,1.405718,1.463777,1.450299,1.45375,1.462525,1.426304,1.389276,1.376879,1.353141,1.382762,1.374493,1.395918,1.401864,1.640116,1.651025,2.310521,,1.926485,,1.509691,1.552879
财务风险,权益乘数(含少数股权的净资产),1.591809,1.641813,1.42156,1.426902,1.335119,1.401198,1.41756,1.35758,1.333069,1.343603,1.357112,1.300303,1.285815,1.332911,1.330049,1.225108,1.285963,1.437662,1.490517,1.442353,1.598079,1.553441,1.564403,1.596459,1.622864,1.594701,1.641384,1.705908,1.70933,1.724795,2.015275,1.672608,1.373871,1.454801,1.406693,1.401694,1.241169,1.211184,1.171045,1.166427,1.175595,1.210128,1.254438,1.24824,1.26752,1.299413,1.348961,1.350869,1.355318,1.395562,1.424902,1.437814,1.430542,1.443372,1.417542,1.386215,1.374662,1.436695,1.409777,1.416134,1.433876,1.491465,1.417306,1.392638,1.344834,1.361555,1.34504,1.386141,1.397854,1.405773,1.413596,2.215939,,2.422428,,1.476669,1.552879
财务风险,产权比率,59.715359,64.797812,42.550758,43.067202,33.766652,40.317997,41.990592,35.951418,33.443604,34.490621,35.821255,30.099281,28.64116,33.338308,33.029548,22.534814,28.61476,43.795239,49.278599,44.433831,60.062777,55.581906,56.6535,59.839839,62.43732,59.624531,64.303934,70.744039,73.06661,74.619945,101.678965,67.436549,37.473802,45.571753,40.775801,40.285763,24.189732,21.191077,17.184804,16.729516,17.586509,21.059637,25.443819,24.824085,26.752001,29.941374,34.896107,35.086992,35.531883,39.556264,42.490223,43.781462,43.054296,44.33727,41.754203,38.621566,37.466227,43.669525,40.977759,41.613423,43.387635,49.146582,41.730667,39.263847,34.483444,36.155554,34.504016,38.614186,39.785462,40.582934,41.365767,121.642304,,142.311327,,47.681621,55.287935
财务风险,现金比率,0.768412,1.197841,1.104381,1.187617,1.361209,1.170391,0.906652,1.653478,1.610217,1.500021,1.439327,1.873932,1.546754,1.551245,1.763232,1.890592,1.888732,0.903776,0.889028,0.512709,1.368069,1.200182,0.765516,0.987491,0.949249,0.844543,0.663073,0.753509,0.519676,0.566138,0.480749,1.176346,0.65283,0.555016,0.390897,0.440279,0.904223,1.043099,2.015475,2.233475,1.644224,1.889456,0.890221,0.946926,0.818824,0.729817,0.9319,0.931696,0.832874,0.809343,0.710875,0.639459,0.663122,0.612727,0.530727,0.512455,0.486543,0.504329,0.466409,0.445011,0.760252,0.931174,1.003345,0.979582,1.402513,1.627177,1.564026,1.565167,1.692704,1.746102,1.838598,0.134702,,0.180516,,0.436728,0.439177
营运能力,应收账款周转率,0.779846,4.650765,2.301948,1.613965,0.782043,4.979366,2.473382,1.799641,0.823134,4.120058,2.118328,1.442965,0.652137,3.37303,1.760129,1.207542,0.582826,2.668835,1.5224,0.991342,0.43786,1.893532,1.072842,0.659661,0.267161,1.273259,0.734347,0.455147,0.210359,1.155012,0.575691,0.401645,0.167489,2.447423,1.207688,0.937404,0.318144,2.465599,1.577397,1.102121,0.493616,3.172,1.714632,1.134369,0.53353,3.162749,2.280599,1.440692,0.642696,4.32064,3.342474,2.09776,0.988754,3.887017,2.913768,1.840959,0.852266,4.525345,3.539212,2.379663,1.005729,4.132225,2.721684,1.800702,0.816083,5.821162,4.378176,3.039536,1.430025,6.000679,4.1214,3.14137,,5.860093,,4.650244,3.858525
营运能力,应收账款周转天数,115.407377,77.406616,117.291947,111.526528,115.083067,72.298358,109.162245,100.019901,109.338163,87.377394,127.458997,124.743118,138.007737,106.728943,153.397831,149.063097,154.419926,134.890283,177.351484,181.571994,205.545013,190.120892,251.667871,272.867179,336.87459,282.738934,367.673387,395.475847,427.839102,311.684893,469.001181,448.156313,537.346329,147.09348,223.567555,192.019554,282.8899,146.009115,171.168054,163.321413,182.327828,113.493051,157.468155,158.67848,168.687762,113.825027,118.389944,124.939905,140.034951,83.320974,80.778467,85.805811,91.023625,92.615996,92.663491,97.775105,105.60079,79.551939,76.28816,75.640952,89.487261,87.120123,99.203279,99.961011,110.28278,61.843315,61.669506,59.219556,62.935928,59.993203,65.511707,57.299822,,61.432466,,77.415288,93.29988
营运能力,存货周转率,0.603582,2.866262,2.045289,1.202686,0.562014,3.174515,2.289513,1.592463,0.55248,2.789943,2.083076,1.311096,0.630874,2.505453,1.609178,1.01419,0.428445,2.062603,1.326655,0.810068,0.390022,1.825388,1.026893,0.626781,0.245072,1.456187,0.962336,0.596428,0.262317,1.662982,0.58696,0.515586,0.161146,2.956694,1.196666,1.131797,0.219396,1.87067,1.94934,1.432979,0.409315,1.607911,1.089787,0.734927,0.32152,1.980495,1.408479,0.899788,0.396848,1.967536,1.372089,0.781618,0.350915,1.431824,1.050397,0.671078,0.346836,1.686675,1.192067,0.842147,0.348939,1.600818,1.067684,0.675858,0.353011,2.192301,1.66534,1.094486,0.494098,1.834593,1.327396,1.003236,,1.818023,,1.792273,1.788522
营运能力,存货周转天数,149.109679,125.599102,132.010666,149.664943,160.13827,113.403117,117.928981,113.032429,162.901767,129.034864,129.615998,137.289704,142.659102,143.686572,167.787499,177.48143,210.061841,174.536654,203.519361,222.203467,230.75589,197.2183,262.928961,287.181428,367.23847,247.220911,280.567054,301.796628,343.095607,216.478548,459.996497,349.117216,558.498133,121.757606,225.626698,159.039077,410.216667,192.444388,138.508386,125.612434,219.879398,223.892858,247.754788,244.922012,279.920358,181.77265,191.696064,200.047105,226.786935,182.969933,196.780199,230.291459,256.472242,251.427522,257.045618,268.224837,259.488454,213.437589,226.497288,213.739174,257.924396,224.884953,252.883623,266.327941,254.949247,164.210988,162.12902,164.460659,182.150014,196.228797,203.405638,179.419277,,198.01721,,200.862208,201.283465
营运能力,总资产周转率,0.10375,0.502122,0.402839,0.24883,0.113734,0.517433,0.380607,0.253688,0.098378,0.436726,0.325571,0.205721,0.092636,0.400518,0.28198,0.180837,0.075647,0.367642,0.25263,0.162566,0.073524,0.346127,0.226608,0.141506,0.055251,0.304745,0.213004,0.132681,0.061074,0.321075,0.163223,0.118442,0.050522,0.664037,0.381145,0.305367,0.084373,0.481345,0.331616,0.230941,0.075082,0.426977,0.19733,0.132922,0.063574,0.38068,0.277838,0.177671,0.079007,0.447273,0.330038,0.201552,0.0896,0.375614,0.293181,0.186782,0.092946,0.444969,0.340941,0.233056,0.09499,0.402081,0.292312,0.190576,0.088192,0.54272,0.422489,0.265542,0.1195,0.582131,0.443441,0.425385,,0.840953,,0.836994,0.750177
营运能力,总资产周转天数,867.462057,716.955874,670.241803,723.383097,791.314119,695.740928,709.392511,709.532216,914.838092,824.315009,829.310013,874.968414,971.540393,898.8339,957.513439,995.367709,1189.72211,979.212849,1068.753504,1107.241011,1224.081043,1040.079304,1191.481372,1272.022944,1628.920468,1181.314531,1267.580717,1356.634188,1473.615034,1121.232964,1654.175401,1519.727935,1781.374931,542.137703,708.390894,589.452996,1066.680149,747.904098,814.193803,779.418735,1198.680537,843.135781,1368.261582,1354.167681,1415.654276,945.674478,971.787994,1013.10565,1139.132617,804.876595,818.086286,893.069621,1004.454639,958.428181,920.932782,963.688922,968.299265,809.044509,791.924184,772.344476,947.460481,895.340591,923.668044,944.502801,1020.499682,663.324794,639.069713,677.858692,753.137238,618.417424,608.873882,423.145538,,428.085283,,430.110272,479.886691
营运能力,流动资产周转率,0.168141,0.77178,0.586017,0.366381,0.16769,0.774269,0.579102,0.387606,0.147491,0.668069,0.497938,0.319783,0.143661,0.625822,0.435472,0.281967,0.117137,0.580789,0.388672,0.247397,0.115516,0.558708,0.362171,0.222924,0.087744,0.459163,0.307042,0.189678,0.086417,0.423429,0.210557,0.149668,0.061607,0.832908,0.48676,0.391587,0.110284,0.650008,0.455212,0.319772,0.104214,0.575034,0.386538,0.261985,0.12515,0.74128,0.536983,0.346594,0.154173,0.884463,0.650977,0.400689,0.17922,0.777844,0.61,0.397861,0.201425,0.849367,0.650345,0.449638,0.173968,0.672493,0.478096,0.312567,0.142853,0.820055,0.629424,0.390115,0.171149,0.904431,0.684216,0.81593,,1.446777,,1.220402,1.068057
营运能力,流动资产周转天数,535.262898,466.454145,460.73732,491.291546,536.701765,464.954179,466.238759,464.389044,610.206577,538.866105,542.235606,562.880118,626.473066,575.242951,620.016184,638.371977,768.328835,619.845502,694.671626,727.573428,779.107211,644.343578,745.503985,807.447141,1025.704287,784.035046,879.356523,948.975061,1041.450503,850.199628,1282.310213,1202.661302,1460.85124,432.220287,554.687388,459.667905,816.070646,553.838677,593.129431,562.900459,863.600287,626.049371,698.508041,687.061673,719.135979,485.646008,502.808506,519.339023,583.757438,407.026615,414.760985,449.225635,502.174495,462.817692,442.622496,452.418911,446.816216,423.845039,415.164036,400.321794,517.335812,535.321328,564.739689,575.87474,630.014277,438.994678,428.963059,461.402146,525.856534,398.040276,394.611879,220.607147,,248.828785,,294.9847,337.06041
营运能力,应付账款周转率,1.294115,4.523792,3.342616,2.146045,1.023453,5.298252,3.851334,2.728644,1.341011,5.321286,3.72485,2.346655,1.235062,4.807801,4.01913,2.663615,1.327715,4.648347,3.552256,1.955801,0.843501,3.823034,3.058078,2.192267,1.030864,3.297231,2.425965,1.547028,,3.319654,,1.617768,0.988446,6.067785,4.474856,3.262226,0.60968,6.735163,4.377116,3.147644,1.125494,4.317831,3.535713,2.258135,1.026074,4.647398,3.551613,2.372389,1.028706,4.668045,3.610655,2.296225,1.141887,4.344553,3.381591,2.218963,1.117203,5.173909,4.228317,2.891209,1.386185,5.895755,4.845966,3.263049,1.676677,5.220317,3.661833,2.165547,0.884351,5.67621,4.557811,3.325522,,6.222995,,7.190553,8.668619
