每股指标,摊薄每股收益_最新股数,0.243937,1.034106,0.757304,0.471661,0.236123,1.026533,0.754826,0.478294,0.245935,1.021286,0.753839,0.487488,0.25298,1.011438,0.745839,0.481209,0.254296,0.977362,0.706556,0.45867,0.24054,0.886364,0.641613,0.417473,0.237072,0.876034,0.70625,0.471178,0.230088,0.835215,0.672342,0.450166,0.221101,0.802592,0.639716,0.429271,0.212639,0.780707,0.625106,0.421476,0.209771,0.77757,0.622214,0.418121,0.208537,0.773866,0.618574,0.415537,0.205669,0.736937,0.576681,0.388172,0.192878,0.669269,0.520759,0.34556,0.172092,0.584347,0.4597,0.30718,0.150914,0.463392,0.35694,0.237377,0.116572,0.360821,0.28032,0.18606,0.098631,0.310785,0.26018,0.18106,0.092908,0.227987,0.177625,0.114599,0.052485,0.136695,0.106535,0.070545,0.10495,0.070458,0.086314,0.062776,0.018313,0.017185,0.014452,0.011576,0.009685,
每股指标,摊薄每股净资产_期末股数,11.062448,10.829198,10.728661,10.522655,10.414722,10.228466,10.035546,9.789917,9.829327,9.546827,9.26388,9.039294,9.054401,8.812509,8.57312,8.304738,8.368115,8.146371,7.904499,7.671226,7.72111,7.484934,7.240205,7.08385,7.176405,6.93043,6.786842,6.529964,6.530668,6.296032,6.119161,5.871231,5.851341,5.727833,5.619684,5.421453,5.462005,5.285249,5.208177,4.986484,5.004966,4.798163,4.617193,4.401139,4.424436,4.233245,4.061246,3.855531,3.866021,3.625982,3.513512,3.350513,3.415412,3.21777,3.072666,2.909401,2.925213,2.740721,2.580602,2.459432,2.495474,2.350674,2.256853,2.108499,2.152838,2.017528,1.93465,1.845451,1.905735,1.805834,1.741514,1.646633,1.696334,1.613521,1.559665,1.492783,1.453067,1.397812,,1.13862,1.036076,,-3.162794,-3.342849,1.108741,1.142375,1.119993,1.083969,1.07275,1.125918
每股指标,调整每股净资产_期末股数,10.757804,10.536585,10.419236,10.251577,10.136809,9.975814,9.753876,9.515124,9.542433,9.253148,8.959013,8.735052,8.761994,8.527441,8.294573,8.031264,8.119388,7.923988,7.680183,7.461001,7.534192,7.294946,7.054594,6.903966,7.020964,6.754968,6.622325,6.364543,6.364911,6.132244,5.957733,5.709542,5.689349,5.592056,5.516984,5.323702,5.37472,5.205571,5.165647,4.938042,4.952725,4.739056,4.563075,4.339308,4.355231,4.163207,4.005621,3.794405,3.792584,3.543851,3.443908,3.287945,3.355751,3.152588,3.016595,2.848288,2.862223,2.677876,2.513598,2.399409,2.430412,2.288465,2.204356,2.056778,2.105104,1.961556,1.87242,1.811352,1.879887,1.773575,1.714327,1.625227,1.679024,1.595963,1.552591,1.485526,1.449028,1.397812,,1.133084,1.036076,,-3.217596,-3.513266,1.108741,1.142375,1.119993,1.083969,1.07275,1.125918
每股指标,每股净资产_最新股数,11.062471,10.82922,10.728683,10.522677,10.414744,10.228487,10.035567,9.789937,9.829347,9.546846,9.2639,9.039313,9.05442,8.812527,8.573137,8.304755,8.368133,8.146388,7.904516,7.671242,7.721127,7.484949,7.24022,7.083865,7.17642,6.930445,6.786856,6.529977,6.530682,6.296045,6.119174,5.871243,5.851353,5.727845,5.619696,5.421464,5.462016,5.28526,5.208188,4.986494,5.004976,4.798173,4.617202,4.401148,4.424445,4.198666,4.005488,3.801439,3.811619,3.574948,3.455997,3.286998,3.3506,3.156501,3.011591,2.851571,2.866995,2.684414,2.527121,2.408462,2.44375,2.301951,2.115091,1.976056,2.01761,1.8908,1.813127,1.729531,1.786029,1.692402,1.632123,1.543202,1.589781,1.51217,1.461697,1.399015,1.361794,1.31001,,0.915317,0.720938,,-1.425797,-1.506985,0.500013,0.536615,0.526101,0.50918,0.515964,0.271757
每股指标,每股经营现金流,3.97376,5.304413,4.346735,2.206233,2.644389,1.625091,3.022522,0.075708,3.836209,3.975797,5.356569,3.639852,3.10211,3.941159,5.169794,3.957287,3.387192,1.012555,2.711647,1.059311,1.719015,4.370329,5.668917,5.257284,5.46829,1.948673,3.858529,2.819243,2.931407,2.031758,2.477229,0.523367,0.174407,2.162875,2.011172,0.97232,0.306688,0.671201,0.796289,0.83509,0.560073,3.175481,2.111714,3.041042,1.454222,0.5699,0.218168,1.189766,0.70574,-0.00554,0.199191,0.408191,0.923859,1.525965,2.529769,2.350338,1.144337,0.997247,0.489029,0.68045,0.949896,0.797022,1.879701,1.447453,0.851981,1.209098,1.02448,-0.20138,-0.397225,1.110454,0.240234,0.587188,0.328107,0.886563,1.309269,0.940542,0.317853,1.186222,,1.149545,1.48183,,0.751632,1.001325,1.367411,0.167312,0.364204,,,
每股指标,每股现金流量净额,0.695087,-1.462917,-0.690485,0.397034,1.492453,-1.305608,0.782195,-1.609351,3.475944,2.325658,3.88517,3.114481,2.669953,1.375096,3.351081,2.198281,3.074984,-0.99427,1.353839,0.528735,1.690028,0.955954,2.708299,3.442126,4.464701,-0.165849,2.607633,2.055372,2.218373,-0.030322,1.021845,0.001383,-0.1615,0.928606,1.151074,0.752852,-0.114748,-0.70686,-0.219639,-0.308021,0.011402,1.254279,0.336065,2.012376,1.228522,0.104278,-0.38429,0.704213,0.617528,-0.695082,-0.567615,-0.200071,0.553135,1.010637,1.923597,2.172874,1.000732,0.914785,0.392229,1.179932,1.230927,0.342608,1.312748,0.884075,1.094632,-0.592472,-0.062637,-0.591756,-0.347375,0.914929,0.164328,0.01452,-0.057317,0.078818,-0.237672,-0.531011,-0.789796,0.635802,,0.601363,0.509697,,-0.464314,0.180437,1.047352,-0.009467,0.157749,,,
每股指标,每股企业自由现金流量,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
每股指标,每股股东自由现金流量,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
每股指标,每股未分配利润,6.358463,6.117029,6.218188,5.946311,5.884017,5.651084,5.776993,5.523771,5.60733,5.364841,5.387091,5.144006,5.221356,4.959321,4.952074,4.710547,4.798962,4.547166,4.655949,4.428762,4.47825,4.238294,4.198483,3.992794,4.076275,3.839812,3.839001,3.604087,3.614182,3.38564,3.349925,3.129004,3.145317,3.079468,3.042518,2.832256,2.851293,2.639294,2.584259,2.380794,2.403544,2.194087,2.186789,1.982909,2.03104,1.839448,1.81938,1.614431,1.664075,1.456925,1.409393,1.221123,1.261515,1.065559,1.224368,1.045705,1.072178,0.897589,0.860942,0.705317,0.730266,0.576349,0.563596,0.436056,0.477383,0.353066,0.350007,0.249479,0.321215,0.215993,0.280361,0.195958,0.235145,0.13604,0.190575,0.123349,0.073064,0.015999,,0.065114,0.020197,,-4.28108,-4.472443,0.008884,0.047348,0.032093,0.016467,0.019157,0.041534
每股指标,每股资本公积金,0.402856,0.40367,0.412298,0.414854,0.415614,0.415614,0.415603,0.415651,0.415715,0.415715,0.415777,0.415788,0.415743,0.415743,0.415541,0.415541,0.416619,0.41693,0.416753,0.416753,0.416753,0.416753,0.416838,0.416835,0.418249,0.418249,0.426388,0.426391,0.426388,0.426388,0.426349,0.42636,0.426338,0.426344,0.426484,0.426484,0.426473,0.426473,0.426425,0.426442,0.426388,0.426374,0.42656,0.42702,0.427045,0.409833,0.38231,0.371681,0.332862,0.307416,0.345877,0.366271,0.377213,0.36761,0.368823,0.384098,0.365694,0.362076,0.324955,0.338997,0.348273,0.3519,0.330014,0.318796,0.316353,0.305838,0.309389,0.326194,0.333382,0.336037,0.312724,0.299312,0.30268,0.317966,0.316643,0.316589,0.327026,0.328427,,0.038965,0.008193,,0.023763,0.03583,0.007976,0.006857,0.007209,0.005656,0.005757,0.004835
